Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
ALASKA,2014,4,4,0,0
ARIZONA,2014,4,4,0,0
ARKANSAS,2014,4,4,0,5
CALIFORNIA,2014,4,4,10,53
COLORADO,2014,4,4,0,0
CONNECTICUT,2014,4,4,0,0
DELAWARE,2014,4,4,0,3
FLORIDA,2014,4,4,2,18
GEORGIA,2014,4,4,13,59
HAWAII,2014,4,4,0,0
IDAHO,2014,4,4,0,0
ILLINOIS,2014,4,4,0,0
INDIANA,2014,4,4,0,1
IOWA,2014,4,4,0,0
KANSAS,2014,4,4,0,0
KENTUCKY,2014,4,4,1,8
LOUISIANA,2014,4,4,0,2
MAINE,2014,4,4,0,0
MARYLAND,2014,4,4,0,8
MASSACHUSETTS,2014,4,4,0,1
MICHIGAN,2014,4,4,0,0
MINNESOTA,2014,4,4,0,0
MISSISSIPPI,2014,4,4,0,0
MISSOURI,2014,4,4,0,1
MONTANA,2014,4,4,0,0
NEBRASKA,2014,4,4,2,2
NEVADA,2014,4,4,2,25
NEW HAMPSHIRE,2014,4,4,0,0
NEW JERSEY,2014,4,4,0,0
NEW MEXICO,2014,4,4,0,1
NEW YORK,2014,4,4,5,13
NORTH CAROLINA,2014,4,4,8,21
NORTH DAKOTA,2014,4,4,0,0
OHIO,2014,4,4,0,0
OKLAHOMA,2014,4,4,0,0
OREGON,2014,4,4,0,2
PENNSYLVANIA,2014,4,4,5,16
RHODE ISLAND,2014,4,4,0,0
SOUTH CAROLINA,2014,4,4,0,9
SOUTH DAKOTA,2014,4,4,0,0
TENNESSEE,2014,4,4,0,3
TEXAS,2014,4,4,0,18
UTAH,2014,4,4,0,1
VERMONT,2014,4,4,0,0
VIRGINIA,2014,4,4,2,7
WASHINGTON,2014,4,4,0,12
WEST VIRGINIA,2014,4,4,0,0
WISCONSIN,2014,4,4,0,0
WYOMING,2014,4,4,0,0
ALABAMA,2014,5,5,0,1
ALASKA,2014,5,5,0,0
ARIZONA,2014,5,5,0,0
ARKANSAS,2014,5,5,0,5
CALIFORNIA,2014,5,5,16,69
COLORADO,2014,5,5,1,1
CONNECTICUT,2014,5,5,0,0
DELAWARE,2014,5,5,2,5
FLORIDA,2014,5,5,2,20
GEORGIA,2014,5,5,5,64
HAWAII,2014,5,5,0,0
IDAHO,2014,5,5,0,0
ILLINOIS,2014,5,5,2,2
INDIANA,2014,5,5,0,1
IOWA,2014,5,5,0,0
KANSAS,2014,5,5,0,0
KENTUCKY,2014,5,5,6,14
LOUISIANA,2014,5,5,0,2
MAINE,2014,5,5,0,0
MARYLAND,2014,5,5,6,14
MASSACHUSETTS,2014,5,5,2,3
MICHIGAN,2014,5,5,0,0
MINNESOTA,2014,5,5,0,0
MISSISSIPPI,2014,5,5,1,1
MISSOURI,2014,5,5,0,1
MONTANA,2014,5,5,0,0
NEBRASKA,2014,5,5,0,2
NEVADA,2014,5,5,0,25
NEW HAMPSHIRE,2014,5,5,0,0
NEW JERSEY,2014,5,5,0,0
NEW MEXICO,2014,5,5,0,1
NEW YORK,2014,5,5,5,18
NORTH CAROLINA,2014,5,5,5,26
NORTH DAKOTA,2014,5,5,0,0
OHIO,2014,5,5,0,0
OKLAHOMA,2014,5,5,0,0
OREGON,2014,5,5,0,2
PENNSYLVANIA,2014,5,5,1,17
RHODE ISLAND,2014,5,5,0,0
SOUTH CAROLINA,2014,5,5,5,14
SOUTH DAKOTA,2014,5,5,0,0
TENNESSEE,2014,5,5,1,4
TEXAS,2014,5,5,0,18
UTAH,2014,5,5,0,1
VERMONT,2014,5,5,0,0
VIRGINIA,2014,5,5,18,25
WASHINGTON,2014,5,5,4,16
WEST VIRGINIA,2014,5,5,0,0
WISCONSIN,2014,5,5,0,0
WYOMING,2014,5,5,0,0
ALABAMA,2014,6,6,0,1
ALASKA,2014,6,6,0,0
ARIZONA,2014,6,6,0,0
ARKANSAS,2014,6,6,3,8
CALIFORNIA,2014,6,6,24,93
COLORADO,2014,6,6,0,1
CONNECTICUT,2014,6,6,0,0
DELAWARE,2014,6,6,0,5
FLORIDA,2014,6,6,5,25
GEORGIA,2014,6,6,21,85
HAWAII,2014,6,6,0,0
IDAHO,2014,6,6,0,0
ILLINOIS,2014,6,6,0,2
INDIANA,2014,6,6,1,2
IOWA,2014,6,6,0,0
KANSAS,2014,6,6,0,0
KENTUCKY,2014,6,6,1,15
LOUISIANA,2014,6,6,1,3
MAINE,2014,6,6,1,1
MARYLAND,2014,6,6,0,14
MASSACHUSETTS,2014,6,6,0,3
MICHIGAN,2014,6,6,0,0
MINNESOTA,2014,6,6,1,1
MISSISSIPPI,2014,6,6,0,1
MISSOURI,2014,6,6,0,1
MONTANA,2014,6,6,0,0
NEBRASKA,2014,6,6,0,2
NEVADA,2014,6,6,10,35
NEW HAMPSHIRE,2014,6,6,2,2
NEW JERSEY,2014,6,6,0,0
NEW MEXICO,2014,6,6,0,1
NEW YORK,2014,6,6,9,27
NORTH CAROLINA,2014,6,6,11,37
NORTH DAKOTA,2014,6,6,0,0
OHIO,2014,6,6,2,2
OKLAHOMA,2014,6,6,0,0
OREGON,2014,6,6,1,3
PENNSYLVANIA,2014,6,6,4,21
RHODE ISLAND,2014,6,6,0,0
SOUTH CAROLINA,2014,6,6,0,14
SOUTH DAKOTA,2014,6,6,0,0
TENNESSEE,2014,6,6,1,5
TEXAS,2014,6,6,0,18
UTAH,2014,6,6,0,1
VERMONT,2014,6,6,0,0
VIRGINIA,2014,6,6,2,27
WASHINGTON,2014,6,6,2,18
WEST VIRGINIA,2014,6,6,0,0
WISCONSIN,2014,6,6,0,0
WYOMING,2014,6,6,0,0
ALABAMA,2014,7,7,0,1
ALASKA,2014,7,7,0,0
ARIZONA,2014,7,7,0,0
ARKANSAS,2014,7,7,3,11
CALIFORNIA,2014,7,7,24,117
COLORADO,2014,7,7,1,2
CONNECTICUT,2014,7,7,0,0
DELAWARE,2014,7,7,0,5
FLORIDA,2014,7,7,4,29
GEORGIA,2014,7,7,6,91
HAWAII,2014,7,7,0,0
IDAHO,2014,7,7,0,0
ILLINOIS,2014,7,7,0,2
INDIANA,2014,7,7,2,4
IOWA,2014,7,7,0,0
KANSAS,2014,7,7,0,0
KENTUCKY,2014,7,7,2,17
LOUISIANA,2014,7,7,0,3
MAINE,2014,7,7,0,1
MARYLAND,2014,7,7,3,17
MASSACHUSETTS,2014,7,7,1,4
MICHIGAN,2014,7,7,0,0
MINNESOTA,2014,7,7,0,1
MISSISSIPPI,2014,7,7,1,2
MISSOURI,2014,7,7,0,1
MONTANA,2014,7,7,0,0
NEBRASKA,2014,7,7,0,2
NEVADA,2014,7,7,0,35
NEW HAMPSHIRE,2014,7,7,0,2
NEW JERSEY,2014,7,7,0,0
NEW MEXICO,2014,7,7,0,1
NEW YORK,2014,7,7,6,33
NORTH CAROLINA,2014,7,7,7,44
NORTH DAKOTA,2014,7,7,0,0
OHIO,2014,7,7,0,2
OKLAHOMA,2014,7,7,1,1
OREGON,2014,7,7,1,4
PENNSYLVANIA,2014,7,7,4,25
RHODE ISLAND,2014,7,7,0,0
SOUTH CAROLINA,2014,7,7,1,15
SOUTH DAKOTA,2014,7,7,0,0
TENNESSEE,2014,7,7,0,5
TEXAS,2014,7,7,0,18
UTAH,2014,7,7,0,1
VERMONT,2014,7,7,0,0
VIRGINIA,2014,7,7,7,34
WASHINGTON,2014,7,7,3,21
WEST VIRGINIA,2014,7,7,0,0
WISCONSIN,2014,7,7,0,0
WYOMING,2014,7,7,0,0
ALABAMA,2014,8,8,0,1
ALASKA,2014,8,8,0,0
ARIZONA,2014,8,8,0,0
ARKANSAS,2014,8,8,0,11
CALIFORNIA,2014,8,8,0,117
COLORADO,2014,8,8,0,2
CONNECTICUT,2014,8,8,0,0
DELAWARE,2014,8,8,0,5
FLORIDA,2014,8,8,2,31
GEORGIA,2014,8,8,15,106
HAWAII,2014,8,8,0,0
IDAHO,2014,8,8,0,0
ILLINOIS,2014,8,8,0,2
INDIANA,2014,8,8,0,4
IOWA,2014,8,8,0,0
KANSAS,2014,8,8,0,0
KENTUCKY,2014,8,8,3,20
LOUISIANA,2014,8,8,1,4
MAINE,2014,8,8,0,1
MARYLAND,2014,8,8,4,21
MASSACHUSETTS,2014,8,8,0,4
MICHIGAN,2014,8,8,0,0
MINNESOTA,2014,8,8,0,1
MISSISSIPPI,2014,8,8,2,4
MISSOURI,2014,8,8,1,2
MONTANA,2014,8,8,0,0
NEBRASKA,2014,8,8,0,2
NEVADA,2014,8,8,0,35
NEW HAMPSHIRE,2014,8,8,2,4
NEW JERSEY,2014,8,8,0,0
NEW MEXICO,2014,8,8,0,1
NEW YORK,2014,8,8,4,37
NORTH CAROLINA,2014,8,8,5,49
NORTH DAKOTA,2014,8,8,0,0
OHIO,2014,8,8,0,2
OKLAHOMA,2014,8,8,0,1
OREGON,2014,8,8,0,4
PENNSYLVANIA,2014,8,8,2,27
RHODE ISLAND,2014,8,8,0,0
SOUTH CAROLINA,2014,8,8,5,20
SOUTH DAKOTA,2014,8,8,0,0
TENNESSEE,2014,8,8,0,5
TEXAS,2014,8,8,16,34
UTAH,2014,8,8,0,1
VERMONT,2014,8,8,0,0
VIRGINIA,2014,8,8,7,41
WASHINGTON,2014,8,8,2,23
WEST VIRGINIA,2014,8,8,0,0
WISCONSIN,2014,8,8,0,0
WYOMING,2014,8,8,0,0
ALABAMA,2014,9,9,0,1
ALASKA,2014,9,9,0,0
ARIZONA,2014,9,9,0,0
ARKANSAS,2014,9,9,0,11
CALIFORNIA,2014,9,9,29,146
COLORADO,2014,9,9,0,2
CONNECTICUT,2014,9,9,1,1
DELAWARE,2014,9,9,0,5
FLORIDA,2014,9,9,8,39
GEORGIA,2014,9,9,28,134
HAWAII,2014,9,9,0,0
IDAHO,2014,9,9,0,0
ILLINOIS,2014,9,9,0,2
INDIANA,2014,9,9,3,7
IOWA,2014,9,9,0,0
KANSAS,2014,9,9,0,0
KENTUCKY,2014,9,9,0,20
LOUISIANA,2014,9,9,0,4
MAINE,2014,9,9,4,5
MARYLAND,2014,9,9,0,21
MASSACHUSETTS,2014,9,9,0,4
MICHIGAN,2014,9,9,0,0
MINNESOTA,2014,9,9,0,1
MISSISSIPPI,2014,9,9,4,8
MISSOURI,2014,9,9,0,2
MONTANA,2014,9,9,0,0
NEBRASKA,2014,9,9,1,3
NEVADA,2014,9,9,0,35
NEW HAMPSHIRE,2014,9,9,0,4
NEW JERSEY,2014,9,9,0,0
NEW MEXICO,2014,9,9,0,1
NEW YORK,2014,9,9,4,41
NORTH CAROLINA,2014,9,9,14,63
NORTH DAKOTA,2014,9,9,0,0
OHIO,2014,9,9,0,2
OKLAHOMA,2014,9,9,0,1
OREGON,2014,9,9,0,4
PENNSYLVANIA,2014,9,9,5,32
RHODE ISLAND,2014,9,9,0,0
SOUTH CAROLINA,2014,9,9,7,27
SOUTH DAKOTA,2014,9,9,0,0
TENNESSEE,2014,9,9,0,5
TEXAS,2014,9,9,0,34
UTAH,2014,9,9,0,1
VERMONT,2014,9,9,0,0
VIRGINIA,2014,9,9,5,46
WASHINGTON,2014,9,9,3,26
WEST VIRGINIA,2014,9,9,0,0
WISCONSIN,2014,9,9,0,0
WYOMING,2014,9,9,0,0
ALABAMA,2014,10,10,1,2
ALASKA,2014,10,10,0,0
ARIZONA,2014,10,10,0,0
ARKANSAS,2014,10,10,1,12
CALIFORNIA,2014,10,10,11,157
COLORADO,2014,10,10,0,2
CONNECTICUT,2014,10,10,0,1
DELAWARE,2014,10,10,0,5
FLORIDA,2014,10,10,3,42
GEORGIA,2014,10,10,20,154
HAWAII,2014,10,10,0,0
IDAHO,2014,10,10,0,0
ILLINOIS,2014,10,10,0,2
INDIANA,2014,10,10,0,7
IOWA,2014,10,10,0,0
KANSAS,2014,10,10,0,0
KENTUCKY,2014,10,10,1,21
LOUISIANA,2014,10,10,0,4
MAINE,2014,10,10,0,5
MARYLAND,2014,10,10,4,25
MASSACHUSETTS,2014,10,10,3,7
MICHIGAN,2014,10,10,0,0
MINNESOTA,2014,10,10,0,1
MISSISSIPPI,2014,10,10,1,9
MISSOURI,2014,10,10,0,2
MONTANA,2014,10,10,0,0
NEBRASKA,2014,10,10,1,4
NEVADA,2014,10,10,1,36
NEW HAMPSHIRE,2014,10,10,0,4
NEW JERSEY,2014,10,10,0,0
NEW MEXICO,2014,10,10,0,1
NEW YORK,2014,10,10,6,47
NORTH CAROLINA,2014,10,10,8,71
NORTH DAKOTA,2014,10,10,0,0
OHIO,2014,10,10,0,2
OKLAHOMA,2014,10,10,0,1
OREGON,2014,10,10,5,9
PENNSYLVANIA,2014,10,10,5,37
RHODE ISLAND,2014,10,10,0,0
SOUTH CAROLINA,2014,10,10,4,31
SOUTH DAKOTA,2014,10,10,0,0
TENNESSEE,2014,10,10,0,5
TEXAS,2014,10,10,10,44
UTAH,2014,10,10,0,1
VERMONT,2014,10,10,0,0
VIRGINIA,2014,10,10,4,50
WASHINGTON,2014,10,10,4,30
WEST VIRGINIA,2014,10,10,0,0
WISCONSIN,2014,10,10,0,0
WYOMING,2014,10,10,0,0
ALABAMA,2014,11,11,0,2
ALASKA,2014,11,11,0,0
ARIZONA,2014,11,11,0,0
ARKANSAS,2014,11,11,5,17
CALIFORNIA,2014,11,11,15,172
COLORADO,2014,11,11,0,2
CONNECTICUT,2014,11,11,0,1
DELAWARE,2014,11,11,1,6
FLORIDA,2014,11,11,2,44
GEORGIA,2014,11,11,29,183
HAWAII,2014,11,11,0,0
IDAHO,2014,11,11,0,0
ILLINOIS,2014,11,11,0,2
INDIANA,2014,11,11,0,7
IOWA,2014,11,11,0,0
KANSAS,2014,11,11,0,0
KENTUCKY,2014,11,11,2,23
LOUISIANA,2014,11,11,1,5
MAINE,2014,11,11,0,5
MARYLAND,2014,11,11,3,28
MASSACHUSETTS,2014,11,11,0,7
MICHIGAN,2014,11,11,0,0
MINNESOTA,2014,11,11,0,1
MISSISSIPPI,2014,11,11,0,9
MISSOURI,2014,11,11,0,2
MONTANA,2014,11,11,0,0
NEBRASKA,2014,11,11,0,4
NEVADA,2014,11,11,0,36
NEW HAMPSHIRE,2014,11,11,0,4
NEW JERSEY,2014,11,11,0,0
NEW MEXICO,2014,11,11,0,1
NEW YORK,2014,11,11,8,55
NORTH CAROLINA,2014,11,11,12,83
NORTH DAKOTA,2014,11,11,0,0
OHIO,2014,11,11,0,2
OKLAHOMA,2014,11,11,1,2
OREGON,2014,11,11,1,10
PENNSYLVANIA,2014,11,11,4,41
RHODE ISLAND,2014,11,11,4,4
SOUTH CAROLINA,2014,11,11,6,37
SOUTH DAKOTA,2014,11,11,0,0
TENNESSEE,2014,11,11,0,5
TEXAS,2014,11,11,17,61
UTAH,2014,11,11,1,2
VERMONT,2014,11,11,0,0
VIRGINIA,2014,11,11,4,54
WASHINGTON,2014,11,11,5,35
WEST VIRGINIA,2014,11,11,0,0
WISCONSIN,2014,11,11,0,0
WYOMING,2014,11,11,0,0
ALABAMA,2014,12,12,0,2
ALASKA,2014,12,12,0,0
ARIZONA,2014,12,12,0,0
ARKANSAS,2014,12,12,0,17
CALIFORNIA,2014,12,12,15,187
COLORADO,2014,12,12,0,2
CONNECTICUT,2014,12,12,0,1
DELAWARE,2014,12,12,1,7
FLORIDA,2014,12,12,4,48
GEORGIA,2014,12,12,22,205
HAWAII,2014,12,12,0,0
IDAHO,2014,12,12,0,0
ILLINOIS,2014,12,12,0,2
INDIANA,2014,12,12,1,8
IOWA,2014,12,12,0,0
KANSAS,2014,12,12,0,0
KENTUCKY,2014,12,12,7,30
LOUISIANA,2014,12,12,1,6
MAINE,2014,12,12,0,5
MARYLAND,2014,12,12,0,28
MASSACHUSETTS,2014,12,12,1,8
MICHIGAN,2014,12,12,0,0
MINNESOTA,2014,12,12,0,1
MISSISSIPPI,2014,12,12,0,9
MISSOURI,2014,12,12,0,2
MONTANA,2014,12,12,0,0
NEBRASKA,2014,12,12,2,6
NEVADA,2014,12,12,0,36
NEW HAMPSHIRE,2014,12,12,0,4
NEW JERSEY,2014,12,12,0,0
NEW MEXICO,2014,12,12,0,1
NEW YORK,2014,12,12,10,65
NORTH CAROLINA,2014,12,12,0,83
NORTH DAKOTA,2014,12,12,0,0
OHIO,2014,12,12,0,2
OKLAHOMA,2014,12,12,1,3
OREGON,2014,12,12,0,10
PENNSYLVANIA,2014,12,12,6,47
RHODE ISLAND,2014,12,12,0,4
SOUTH CAROLINA,2014,12,12,4,41
SOUTH DAKOTA,2014,12,12,0,0
TENNESSEE,2014,12,12,1,6
TEXAS,2014,12,12,0,61
UTAH,2014,12,12,0,2
VERMONT,2014,12,12,0,0
VIRGINIA,2014,12,12,1,55
WASHINGTON,2014,12,12,3,38
WEST VIRGINIA,2014,12,12,0,0
WISCONSIN,2014,12,12,0,0
WYOMING,2014,12,12,0,0
ALABAMA,2014,13,13,0,2
ALASKA,2014,13,13,0,0
ARIZONA,2014,13,13,0,0
ARKANSAS,2014,13,13,0,17
CALIFORNIA,2014,13,13,21,208
COLORADO,2014,13,13,0,2
CONNECTICUT,2014,13,13,0,1
DELAWARE,2014,13,13,2,9
FLORIDA,2014,13,13,1,49
GEORGIA,2014,13,13,22,227
HAWAII,2014,13,13,0,0
IDAHO,2014,13,13,0,0
ILLINOIS,2014,13,13,0,2
INDIANA,2014,13,13,0,8
IOWA,2014,13,13,0,0
KANSAS,2014,13,13,0,0
KENTUCKY,2014,13,13,6,36
LOUISIANA,2014,13,13,1,7
MAINE,2014,13,13,0,5
MARYLAND,2014,13,13,0,28
MASSACHUSETTS,2014,13,13,0,8
MICHIGAN,2014,13,13,0,0
MINNESOTA,2014,13,13,1,2
MISSISSIPPI,2014,13,13,0,9
MISSOURI,2014,13,13,0,2
MONTANA,2014,13,13,0,0
NEBRASKA,2014,13,13,0,6
NEVADA,2014,13,13,0,36
NEW HAMPSHIRE,2014,13,13,0,4
NEW JERSEY,2014,13,13,0,0
NEW MEXICO,2014,13,13,0,1
NEW YORK,2014,13,13,9,74
NORTH CAROLINA,2014,13,13,10,93
NORTH DAKOTA,2014,13,13,0,0
OHIO,2014,13,13,0,2
OKLAHOMA,2014,13,13,1,4
OREGON,2014,13,13,0,10
PENNSYLVANIA,2014,13,13,3,50
RHODE ISLAND,2014,13,13,2,6
SOUTH CAROLINA,2014,13,13,0,41
SOUTH DAKOTA,2014,13,13,0,0
TENNESSEE,2014,13,13,2,8
TEXAS,2014,13,13,0,61
UTAH,2014,13,13,0,2
VERMONT,2014,13,13,0,0
VIRGINIA,2014,13,13,15,70
WASHINGTON,2014,13,13,3,41
WEST VIRGINIA,2014,13,13,0,0
WISCONSIN,2014,13,13,0,0
WYOMING,2014,13,13,0,0
ALABAMA,2014,14,14,1,3
ALASKA,2014,14,14,0,0
ARIZONA,2014,14,14,0,0
ARKANSAS,2014,14,14,0,17
CALIFORNIA,2014,14,14,11,219
COLORADO,2014,14,14,0,2
CONNECTICUT,2014,14,14,0,1
DELAWARE,2014,14,14,0,9
FLORIDA,2014,14,14,1,50
GEORGIA,2014,14,14,25,252
HAWAII,2014,14,14,0,0
IDAHO,2014,14,14,0,0
ILLINOIS,2014,14,14,0,2
INDIANA,2014,14,14,0,8
IOWA,2014,14,14,0,0
KANSAS,2014,14,14,0,0
KENTUCKY,2014,14,14,2,38
LOUISIANA,2014,14,14,0,7
MAINE,2014,14,14,0,5
MARYLAND,2014,14,14,7,35
MASSACHUSETTS,2014,14,14,1,9
MICHIGAN,2014,14,14,0,0
MINNESOTA,2014,14,14,0,2
MISSISSIPPI,2014,14,14,0,9
MISSOURI,2014,14,14,0,2
MONTANA,2014,14,14,0,0
NEBRASKA,2014,14,14,0,6
NEVADA,2014,14,14,0,36
NEW HAMPSHIRE,2014,14,14,0,4
NEW JERSEY,2014,14,14,0,0
NEW MEXICO,2014,14,14,0,1
NEW YORK,2014,14,14,10,84
NORTH CAROLINA,2014,14,14,10,103
NORTH DAKOTA,2014,14,14,0,0
OHIO,2014,14,14,0,2
OKLAHOMA,2014,14,14,0,4
OREGON,2014,14,14,1,11
PENNSYLVANIA,2014,14,14,2,52
RHODE ISLAND,2014,14,14,0,6
SOUTH CAROLINA,2014,14,14,0,41
SOUTH DAKOTA,2014,14,14,0,0
TENNESSEE,2014,14,14,0,8
TEXAS,2014,14,14,15,76
UTAH,2014,14,14,0,2
VERMONT,2014,14,14,0,0
VIRGINIA,2014,14,14,6,76
WASHINGTON,2014,14,14,4,45
WEST VIRGINIA,2014,14,14,0,0
WISCONSIN,2014,14,14,1,1
WYOMING,2014,14,14,0,0
ALABAMA,2014,15,15,0,3
ALASKA,2014,15,15,0,0
ARIZONA,2014,15,15,0,0
ARKANSAS,2014,15,15,0,17
CALIFORNIA,2014,15,15,12,231
COLORADO,2014,15,15,0,2
CONNECTICUT,2014,15,15,0,1
DELAWARE,2014,15,15,2,11
FLORIDA,2014,15,15,0,50
GEORGIA,2014,15,15,12,264
HAWAII,2014,15,15,0,0
IDAHO,2014,15,15,0,0
ILLINOIS,2014,15,15,0,2
INDIANA,2014,15,15,1,9
IOWA,2014,15,15,0,0
KANSAS,2014,15,15,0,0
KENTUCKY,2014,15,15,0,38
LOUISIANA,2014,15,15,1,8
MAINE,2014,15,15,0,5
MARYLAND,2014,15,15,0,35
MASSACHUSETTS,2014,15,15,0,9
MICHIGAN,2014,15,15,0,0
MINNESOTA,2014,15,15,0,2
MISSISSIPPI,2014,15,15,6,15
MISSOURI,2014,15,15,1,3
MONTANA,2014,15,15,0,0
NEBRASKA,2014,15,15,0,6
NEVADA,2014,15,15,0,36
NEW HAMPSHIRE,2014,15,15,0,4
NEW JERSEY,2014,15,15,0,0
NEW MEXICO,2014,15,15,0,1
NEW YORK,2014,15,15,5,89
NORTH CAROLINA,2014,15,15,13,116
NORTH DAKOTA,2014,15,15,0,0
OHIO,2014,15,15,1,3
OKLAHOMA,2014,15,15,0,4
OREGON,2014,15,15,0,11
PENNSYLVANIA,2014,15,15,9,61
RHODE ISLAND,2014,15,15,0,6
