Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
UTAH,2014,2,2,1,1
VERMONT,2014,2,2,2,2
VIRGINIA,2014,2,2,3,5
WASHINGTON,2014,2,2,0,0
WEST VIRGINIA,2014,2,2,0,0
WISCONSIN,2014,2,2,1,4
WYOMING,2014,2,2,0,0
ALABAMA,2014,3,3,1,4
ALASKA,2014,3,3,0,0
ARIZONA,2014,3,3,0,0
ARKANSAS,2014,3,3,0,0
CALIFORNIA,2014,3,3,3,8
COLORADO,2014,3,3,0,0
CONNECTICUT,2014,3,3,0,0
DELAWARE,2014,3,3,0,0
FLORIDA,2014,3,3,9,25
GEORGIA,2014,3,3,3,10
HAWAII,2014,3,3,0,0
IDAHO,2014,3,3,1,3
ILLINOIS,2014,3,3,0,0
INDIANA,2014,3,3,0,0
IOWA,2014,3,3,0,0
KANSAS,2014,3,3,0,0
KENTUCKY,2014,3,3,0,0
LOUISIANA,2014,3,3,0,0
MAINE,2014,3,3,0,0
MARYLAND,2014,3,3,0,2
MASSACHUSETTS,2014,3,3,0,3
MICHIGAN,2014,3,3,1,1
MINNESOTA,2014,3,3,0,0
MISSISSIPPI,2014,3,3,0,0
MISSOURI,2014,3,3,2,3
MONTANA,2014,3,3,0,1
NEBRASKA,2014,3,3,0,3
NEVADA,2014,3,3,0,0
NEW HAMPSHIRE,2014,3,3,0,0
NEW JERSEY,2014,3,3,0,0
NEW MEXICO,2014,3,3,0,0
NEW YORK,2014,3,3,1,2
NORTH CAROLINA,2014,3,3,3,3
NORTH DAKOTA,2014,3,3,0,0
OHIO,2014,3,3,3,9
OKLAHOMA,2014,3,3,0,0
OREGON,2014,3,3,0,0
PENNSYLVANIA,2014,3,3,1,6
RHODE ISLAND,2014,3,3,0,0
SOUTH CAROLINA,2014,3,3,0,1
SOUTH DAKOTA,2014,3,3,0,0
TENNESSEE,2014,3,3,0,1
TEXAS,2014,3,3,1,1
UTAH,2014,3,3,0,1
VERMONT,2014,3,3,0,2
VIRGINIA,2014,3,3,0,5
WASHINGTON,2014,3,3,0,0
WEST VIRGINIA,2014,3,3,0,0
WISCONSIN,2014,3,3,2,6
WYOMING,2014,3,3,0,0
ALABAMA,2014,4,4,2,6
ALASKA,2014,4,4,0,0
ARIZONA,2014,4,4,0,0
ARKANSAS,2014,4,4,0,0
CALIFORNIA,2014,4,4,1,9
COLORADO,2014,4,4,0,0
CONNECTICUT,2014,4,4,0,0
DELAWARE,2014,4,4,0,0
FLORIDA,2014,4,4,3,28
GEORGIA,2014,4,4,12,22
HAWAII,2014,4,4,0,0
IDAHO,2014,4,4,2,5
ILLINOIS,2014,4,4,0,0
INDIANA,2014,4,4,0,0
IOWA,2014,4,4,0,0
KANSAS,2014,4,4,0,0
KENTUCKY,2014,4,4,0,0
LOUISIANA,2014,4,4,0,0
MAINE,2014,4,4,0,0
MARYLAND,2014,4,4,1,3
MASSACHUSETTS,2014,4,4,0,3
MICHIGAN,2014,4,4,0,1
MINNESOTA,2014,4,4,0,0
MISSISSIPPI,2014,4,4,0,0
MISSOURI,2014,4,4,2,5
MONTANA,2014,4,4,1,2
NEBRASKA,2014,4,4,2,5
NEVADA,2014,4,4,0,0
NEW HAMPSHIRE,2014,4,4,0,0
NEW JERSEY,2014,4,4,0,0
NEW MEXICO,2014,4,4,0,0
NEW YORK,2014,4,4,6,8
NORTH CAROLINA,2014,4,4,0,3
NORTH DAKOTA,2014,4,4,0,0
OHIO,2014,4,4,6,15
OKLAHOMA,2014,4,4,1,1
OREGON,2014,4,4,0,0
PENNSYLVANIA,2014,4,4,3,9
RHODE ISLAND,2014,4,4,0,0
SOUTH CAROLINA,2014,4,4,1,2
SOUTH DAKOTA,2014,4,4,0,0
TENNESSEE,2014,4,4,2,3
TEXAS,2014,4,4,1,2
UTAH,2014,4,4,0,1
VERMONT,2014,4,4,0,2
VIRGINIA,2014,4,4,1,6
WASHINGTON,2014,4,4,1,1
WEST VIRGINIA,2014,4,4,0,0
WISCONSIN,2014,4,4,2,8
WYOMING,2014,4,4,0,0
ALABAMA,2014,5,5,0,6
ALASKA,2014,5,5,0,0
ARIZONA,2014,5,5,0,0
ARKANSAS,2014,5,5,0,0
CALIFORNIA,2014,5,5,3,12
COLORADO,2014,5,5,0,0
CONNECTICUT,2014,5,5,0,0
DELAWARE,2014,5,5,0,0
FLORIDA,2014,5,5,14,42
GEORGIA,2014,5,5,2,24
HAWAII,2014,5,5,0,0
IDAHO,2014,5,5,0,5
ILLINOIS,2014,5,5,0,0
INDIANA,2014,5,5,0,0
IOWA,2014,5,5,0,0
KANSAS,2014,5,5,0,0
KENTUCKY,2014,5,5,0,0
LOUISIANA,2014,5,5,0,0
MAINE,2014,5,5,1,1
MARYLAND,2014,5,5,1,4
MASSACHUSETTS,2014,5,5,0,3
MICHIGAN,2014,5,5,0,1
MINNESOTA,2014,5,5,0,0
MISSISSIPPI,2014,5,5,0,0
MISSOURI,2014,5,5,2,7
MONTANA,2014,5,5,0,2
NEBRASKA,2014,5,5,0,5
NEVADA,2014,5,5,0,0
NEW HAMPSHIRE,2014,5,5,0,0
NEW JERSEY,2014,5,5,0,0
NEW MEXICO,2014,5,5,0,0
NEW YORK,2014,5,5,4,12
NORTH CAROLINA,2014,5,5,0,3
NORTH DAKOTA,2014,5,5,0,0
OHIO,2014,5,5,3,18
OKLAHOMA,2014,5,5,0,1
OREGON,2014,5,5,0,0
PENNSYLVANIA,2014,5,5,1,10
RHODE ISLAND,2014,5,5,0,0
SOUTH CAROLINA,2014,5,5,0,2
SOUTH DAKOTA,2014,5,5,1,1
TENNESSEE,2014,5,5,1,4
TEXAS,2014,5,5,1,3
UTAH,2014,5,5,0,1
VERMONT,2014,5,5,0,2
VIRGINIA,2014,5,5,1,7
WASHINGTON,2014,5,5,0,1
WEST VIRGINIA,2014,5,5,0,0
WISCONSIN,2014,5,5,1,9
WYOMING,2014,5,5,0,0
ALABAMA,2014,6,6,0,6
ALASKA,2014,6,6,0,0
ARIZONA,2014,6,6,1,1
ARKANSAS,2014,6,6,0,0
CALIFORNIA,2014,6,6,5,17
COLORADO,2014,6,6,0,0
CONNECTICUT,2014,6,6,0,0
DELAWARE,2014,6,6,0,0
FLORIDA,2014,6,6,12,54
GEORGIA,2014,6,6,2,26
HAWAII,2014,6,6,0,0
IDAHO,2014,6,6,1,6
ILLINOIS,2014,6,6,0,0
INDIANA,2014,6,6,0,0
IOWA,2014,6,6,0,0
KANSAS,2014,6,6,0,0
KENTUCKY,2014,6,6,1,1
LOUISIANA,2014,6,6,0,0
MAINE,2014,6,6,2,3
MARYLAND,2014,6,6,4,8
MASSACHUSETTS,2014,6,6,0,3
MICHIGAN,2014,6,6,1,2
MINNESOTA,2014,6,6,0,0
MISSISSIPPI,2014,6,6,0,0
MISSOURI,2014,6,6,2,9
MONTANA,2014,6,6,0,2
NEBRASKA,2014,6,6,0,5
NEVADA,2014,6,6,0,0
NEW HAMPSHIRE,2014,6,6,0,0
NEW JERSEY,2014,6,6,0,0
NEW MEXICO,2014,6,6,0,0
NEW YORK,2014,6,6,5,17
NORTH CAROLINA,2014,6,6,28,31
NORTH DAKOTA,2014,6,6,0,0
OHIO,2014,6,6,4,22
OKLAHOMA,2014,6,6,1,2
OREGON,2014,6,6,2,2
PENNSYLVANIA,2014,6,6,3,13
RHODE ISLAND,2014,6,6,0,0
SOUTH CAROLINA,2014,6,6,0,2
SOUTH DAKOTA,2014,6,6,0,1
TENNESSEE,2014,6,6,3,7
TEXAS,2014,6,6,2,5
UTAH,2014,6,6,0,1
VERMONT,2014,6,6,0,2
VIRGINIA,2014,6,6,3,10
WASHINGTON,2014,6,6,0,1
WEST VIRGINIA,2014,6,6,0,0
WISCONSIN,2014,6,6,0,9
WYOMING,2014,6,6,0,0
ALABAMA,2014,7,7,0,6
ALASKA,2014,7,7,0,0
ARIZONA,2014,7,7,0,1
ARKANSAS,2014,7,7,0,0
CALIFORNIA,2014,7,7,5,22
COLORADO,2014,7,7,0,0
CONNECTICUT,2014,7,7,0,0
DELAWARE,2014,7,7,0,0
FLORIDA,2014,7,7,12,66
GEORGIA,2014,7,7,0,26
HAWAII,2014,7,7,0,0
IDAHO,2014,7,7,2,8
ILLINOIS,2014,7,7,0,0
INDIANA,2014,7,7,0,0
IOWA,2014,7,7,0,0
KANSAS,2014,7,7,0,0
KENTUCKY,2014,7,7,0,1
LOUISIANA,2014,7,7,0,0
MAINE,2014,7,7,1,4
MARYLAND,2014,7,7,1,9
MASSACHUSETTS,2014,7,7,2,5
MICHIGAN,2014,7,7,1,3
MINNESOTA,2014,7,7,0,0
MISSISSIPPI,2014,7,7,0,0
MISSOURI,2014,7,7,2,11
MONTANA,2014,7,7,0,2
NEBRASKA,2014,7,7,0,5
NEVADA,2014,7,7,0,0
NEW HAMPSHIRE,2014,7,7,0,0
NEW JERSEY,2014,7,7,0,0
NEW MEXICO,2014,7,7,0,0
NEW YORK,2014,7,7,4,21
NORTH CAROLINA,2014,7,7,2,33
NORTH DAKOTA,2014,7,7,0,0
OHIO,2014,7,7,5,27
OKLAHOMA,2014,7,7,1,3
OREGON,2014,7,7,1,3
PENNSYLVANIA,2014,7,7,1,14
RHODE ISLAND,2014,7,7,0,0
SOUTH CAROLINA,2014,7,7,0,2
SOUTH DAKOTA,2014,7,7,0,1
TENNESSEE,2014,7,7,0,7
TEXAS,2014,7,7,1,6
UTAH,2014,7,7,0,1
VERMONT,2014,7,7,0,2
VIRGINIA,2014,7,7,3,13
WASHINGTON,2014,7,7,0,1
WEST VIRGINIA,2014,7,7,0,0
WISCONSIN,2014,7,7,0,9
WYOMING,2014,7,7,0,0
ALABAMA,2014,8,8,0,6
ALASKA,2014,8,8,0,0
ARIZONA,2014,8,8,0,1
ARKANSAS,2014,8,8,0,0
CALIFORNIA,2014,8,8,0,22
COLORADO,2014,8,8,0,0
CONNECTICUT,2014,8,8,0,0
DELAWARE,2014,8,8,0,0
FLORIDA,2014,8,8,11,77
GEORGIA,2014,8,8,1,27
HAWAII,2014,8,8,0,0
IDAHO,2014,8,8,0,8
ILLINOIS,2014,8,8,0,0
INDIANA,2014,8,8,0,0
IOWA,2014,8,8,0,0
KANSAS,2014,8,8,0,0
KENTUCKY,2014,8,8,0,1
LOUISIANA,2014,8,8,0,0
MAINE,2014,8,8,0,4
MARYLAND,2014,8,8,1,10
MASSACHUSETTS,2014,8,8,0,5
MICHIGAN,2014,8,8,2,5
MINNESOTA,2014,8,8,0,0
MISSISSIPPI,2014,8,8,0,0
MISSOURI,2014,8,8,2,13
MONTANA,2014,8,8,0,2
NEBRASKA,2014,8,8,0,5
NEVADA,2014,8,8,0,0
NEW HAMPSHIRE,2014,8,8,0,0
NEW JERSEY,2014,8,8,0,0
NEW MEXICO,2014,8,8,0,0
NEW YORK,2014,8,8,1,22
NORTH CAROLINA,2014,8,8,4,37
NORTH DAKOTA,2014,8,8,0,0
OHIO,2014,8,8,2,29
OKLAHOMA,2014,8,8,1,4
OREGON,2014,8,8,1,4
PENNSYLVANIA,2014,8,8,0,14
RHODE ISLAND,2014,8,8,0,0
SOUTH CAROLINA,2014,8,8,0,2
SOUTH DAKOTA,2014,8,8,0,1
TENNESSEE,2014,8,8,1,8
TEXAS,2014,8,8,1,7
UTAH,2014,8,8,0,1
VERMONT,2014,8,8,0,2
VIRGINIA,2014,8,8,0,13
WASHINGTON,2014,8,8,0,1
WEST VIRGINIA,2014,8,8,0,0
WISCONSIN,2014,8,8,0,9
WYOMING,2014,8,8,0,0
ALABAMA,2014,9,9,0,6
ALASKA,2014,9,9,0,0
ARIZONA,2014,9,9,0,1
ARKANSAS,2014,9,9,0,0
CALIFORNIA,2014,9,9,3,25
COLORADO,2014,9,9,0,0
CONNECTICUT,2014,9,9,0,0
DELAWARE,2014,9,9,0,0
FLORIDA,2014,9,9,11,88
GEORGIA,2014,9,9,4,31
HAWAII,2014,9,9,0,0
IDAHO,2014,9,9,1,9
ILLINOIS,2014,9,9,0,0
INDIANA,2014,9,9,0,0
IOWA,2014,9,9,0,0
KANSAS,2014,9,9,0,0
KENTUCKY,2014,9,9,0,1
LOUISIANA,2014,9,9,2,2
MAINE,2014,9,9,0,4
MARYLAND,2014,9,9,1,11
MASSACHUSETTS,2014,9,9,0,5
MICHIGAN,2014,9,9,1,6
MINNESOTA,2014,9,9,0,0
MISSISSIPPI,2014,9,9,0,0
MISSOURI,2014,9,9,2,15
MONTANA,2014,9,9,0,2
NEBRASKA,2014,9,9,0,5
NEVADA,2014,9,9,0,0
NEW HAMPSHIRE,2014,9,9,0,0
NEW JERSEY,2014,9,9,0,0
NEW MEXICO,2014,9,9,0,0
NEW YORK,2014,9,9,2,24
NORTH CAROLINA,2014,9,9,0,37
NORTH DAKOTA,2014,9,9,0,0
OHIO,2014,9,9,10,39
OKLAHOMA,2014,9,9,0,4
OREGON,2014,9,9,1,5
PENNSYLVANIA,2014,9,9,3,17
RHODE ISLAND,2014,9,9,0,0
SOUTH CAROLINA,2014,9,9,0,2
SOUTH DAKOTA,2014,9,9,0,1
TENNESSEE,2014,9,9,0,8
TEXAS,2014,9,9,2,9
UTAH,2014,9,9,0,1
VERMONT,2014,9,9,0,2
VIRGINIA,2014,9,9,0,13
WASHINGTON,2014,9,9,0,1
WEST VIRGINIA,2014,9,9,0,0
WISCONSIN,2014,9,9,1,10
WYOMING,2014,9,9,0,0
ALABAMA,2014,10,10,0,6
ALASKA,2014,10,10,0,0
ARIZONA,2014,10,10,1,2
ARKANSAS,2014,10,10,0,0
CALIFORNIA,2014,10,10,1,26
COLORADO,2014,10,10,0,0
CONNECTICUT,2014,10,10,0,0
DELAWARE,2014,10,10,0,0
FLORIDA,2014,10,10,8,96
GEORGIA,2014,10,10,1,32
HAWAII,2014,10,10,0,0
IDAHO,2014,10,10,0,9
ILLINOIS,2014,10,10,0,0
INDIANA,2014,10,10,0,0
IOWA,2014,10,10,0,0
KANSAS,2014,10,10,0,0
KENTUCKY,2014,10,10,0,1
LOUISIANA,2014,10,10,1,3
MAINE,2014,10,10,2,6
MARYLAND,2014,10,10,0,11
MASSACHUSETTS,2014,10,10,1,6
MICHIGAN,2014,10,10,1,7
MINNESOTA,2014,10,10,0,0
MISSISSIPPI,2014,10,10,0,0
MISSOURI,2014,10,10,0,15
MONTANA,2014,10,10,0,2
NEBRASKA,2014,10,10,0,5
NEVADA,2014,10,10,0,0
NEW HAMPSHIRE,2014,10,10,0,0
NEW JERSEY,2014,10,10,0,0
NEW MEXICO,2014,10,10,0,0
NEW YORK,2014,10,10,0,24
NORTH CAROLINA,2014,10,10,2,39
NORTH DAKOTA,2014,10,10,0,0
OHIO,2014,10,10,7,46
OKLAHOMA,2014,10,10,0,4
OREGON,2014,10,10,0,5
PENNSYLVANIA,2014,10,10,4,21
RHODE ISLAND,2014,10,10,1,1
SOUTH CAROLINA,2014,10,10,1,3
SOUTH DAKOTA,2014,10,10,0,1
TENNESSEE,2014,10,10,0,8
TEXAS,2014,10,10,3,12
UTAH,2014,10,10,1,2
VERMONT,2014,10,10,0,2
VIRGINIA,2014,10,10,1,14
WASHINGTON,2014,10,10,0,1
WEST VIRGINIA,2014,10,10,0,0
WISCONSIN,2014,10,10,1,11
WYOMING,2014,10,10,0,0
ALABAMA,2014,11,11,0,6
ALASKA,2014,11,11,0,0
ARIZONA,2014,11,11,0,2
ARKANSAS,2014,11,11,1,1
CALIFORNIA,2014,11,11,7,33
COLORADO,2014,11,11,0,0
CONNECTICUT,2014,11,11,0,0
DELAWARE,2014,11,11,0,0
FLORIDA,2014,11,11,5,101
GEORGIA,2014,11,11,0,32
HAWAII,2014,11,11,0,0
IDAHO,2014,11,11,2,11
ILLINOIS,2014,11,11,0,0
INDIANA,2014,11,11,0,0
IOWA,2014,11,11,0,0
KANSAS,2014,11,11,0,0
KENTUCKY,2014,11,11,0,1
LOUISIANA,2014,11,11,1,4
MAINE,2014,11,11,0,6
MARYLAND,2014,11,11,2,13
MASSACHUSETTS,2014,11,11,2,8
MICHIGAN,2014,11,11,1,8
MINNESOTA,2014,11,11,0,0
MISSISSIPPI,2014,11,11,1,1
MISSOURI,2014,11,11,1,16
MONTANA,2014,11,11,0,2
NEBRASKA,2014,11,11,0,5
NEVADA,2014,11,11,0,0
NEW HAMPSHIRE,2014,11,11,0,0
NEW JERSEY,2014,11,11,0,0
NEW MEXICO,2014,11,11,0,0
NEW YORK,2014,11,11,0,24
NORTH CAROLINA,2014,11,11,0,39
NORTH DAKOTA,2014,11,11,0,0
OHIO,2014,11,11,6,52
OKLAHOMA,2014,11,11,0,4
OREGON,2014,11,11,0,5
PENNSYLVANIA,2014,11,11,4,25
RHODE ISLAND,2014,11,11,0,1
SOUTH CAROLINA,2014,11,11,0,3
SOUTH DAKOTA,2014,11,11,0,1
TENNESSEE,2014,11,11,0,8
TEXAS,2014,11,11,2,14
UTAH,2014,11,11,0,2
VERMONT,2014,11,11,0,2
VIRGINIA,2014,11,11,2,16
WASHINGTON,2014,11,11,2,3
WEST VIRGINIA,2014,11,11,0,0
WISCONSIN,2014,11,11,1,12
WYOMING,2014,11,11,0,0
ALABAMA,2014,12,12,0,6
ALASKA,2014,12,12,0,0
ARIZONA,2014,12,12,0,2
ARKANSAS,2014,12,12,0,1
CALIFORNIA,2014,12,12,6,39
COLORADO,2014,12,12,0,0
CONNECTICUT,2014,12,12,0,0
DELAWARE,2014,12,12,0,0
FLORIDA,2014,12,12,4,105
GEORGIA,2014,12,12,0,32
HAWAII,2014,12,12,0,0
IDAHO,2014,12,12,0,11
ILLINOIS,2014,12,12,0,0
INDIANA,2014,12,12,0,0
IOWA,2014,12,12,0,0
KANSAS,2014,12,12,0,0
KENTUCKY,2014,12,12,0,1
LOUISIANA,2014,12,12,1,5
MAINE,2014,12,12,2,8
MARYLAND,2014,12,12,0,13
MASSACHUSETTS,2014,12,12,0,8
MICHIGAN,2014,12,12,0,8
MINNESOTA,2014,12,12,0,0
MISSISSIPPI,2014,12,12,0,1
MISSOURI,2014,12,12,0,16
MONTANA,2014,12,12,0,2
NEBRASKA,2014,12,12,0,5
NEVADA,2014,12,12,0,0
NEW HAMPSHIRE,2014,12,12,0,0
NEW JERSEY,2014,12,12,0,0
NEW MEXICO,2014,12,12,0,0
NEW YORK,2014,12,12,4,28
NORTH CAROLINA,2014,12,12,5,44
NORTH DAKOTA,2014,12,12,0,0
OHIO,2014,12,12,9,61
OKLAHOMA,2014,12,12,0,4
OREGON,2014,12,12,0,5
PENNSYLVANIA,2014,12,12,3,28
RHODE ISLAND,2014,12,12,0,1
SOUTH CAROLINA,2014,12,12,1,4
SOUTH DAKOTA,2014,12,12,0,1
TENNESSEE,2014,12,12,0,8
TEXAS,2014,12,12,1,15
UTAH,2014,12,12,0,2
VERMONT,2014,12,12,0,2
VIRGINIA,2014,12,12,2,18
WASHINGTON,2014,12,12,0,3
WEST VIRGINIA,2014,12,12,0,0
WISCONSIN,2014,12,12,1,13
WYOMING,2014,12,12,0,0
ALABAMA,2014,13,13,1,7
ALASKA,2014,13,13,1,1
ARIZONA,2014,13,13,0,2
ARKANSAS,2014,13,13,0,1
CALIFORNIA,2014,13,13,9,48
COLORADO,2014,13,13,0,0
CONNECTICUT,2014,13,13,0,0
DELAWARE,2014,13,13,0,0
FLORIDA,2014,13,13,4,109
GEORGIA,2014,13,13,0,32
HAWAII,2014,13,13,0,0
IDAHO,2014,13,13,1,12
ILLINOIS,2014,13,13,0,0
INDIANA,2014,13,13,0,0
IOWA,2014,13,13,0,0
KANSAS,2014,13,13,0,0
KENTUCKY,2014,13,13,0,1
LOUISIANA,2014,13,13,0,5
MAINE,2014,13,13,1,9
MARYLAND,2014,13,13,1,14
MASSACHUSETTS,2014,13,13,1,9
MICHIGAN,2014,13,13,1,9
MINNESOTA,2014,13,13,0,0
MISSISSIPPI,2014,13,13,0,1
MISSOURI,2014,13,13,2,18
MONTANA,2014,13,13,0,2
NEBRASKA,2014,13,13,0,5
NEVADA,2014,13,13,0,0
NEW HAMPSHIRE,2014,13,13,0,0
NEW JERSEY,2014,13,13,0,0
NEW MEXICO,2014,13,13,0,0
NEW YORK,2014,13,13,4,32
NORTH CAROLINA,2014,13,13,4,48
NORTH DAKOTA,2014,13,13,0,0
OHIO,2014,13,13,4,65
OKLAHOMA,2014,13,13,1,5
OREGON,2014,13,13,0,5
PENNSYLVANIA,2014,13,13,2,30
RHODE ISLAND,2014,13,13,0,1
SOUTH CAROLINA,2014,13,13,0,4
SOUTH DAKOTA,2014,13,13,0,1
TENNESSEE,2014,13,13,1,9
TEXAS,2014,13,13,2,17
UTAH,2014,13,13,0,2
VERMONT,2014,13,13,0,2
VIRGINIA,2014,13,13,0,18
WASHINGTON,2014,13,13,1,4
WEST VIRGINIA,2014,13,13,0,0
WISCONSIN,2014,13,13,3,16
WYOMING,2014,13,13,0,0
ALABAMA,2014,14,14,0,7
ALASKA,2014,14,14,0,1
ARIZONA,2014,14,14,0,2
ARKANSAS,2014,14,14,1,2
CALIFORNIA,2014,14,14,2,50
COLORADO,2014,14,14,0,0
CONNECTICUT,2014,14,14,0,0
DELAWARE,2014,14,14,0,0
FLORIDA,2014,14,14,7,116
GEORGIA,2014,14,14,0,32
HAWAII,2014,14,14,0,0
IDAHO,2014,14,14,0,12
ILLINOIS,2014,14,14,0,0
INDIANA,2014,14,14,0,0
IOWA,2014,14,14,0,0
KANSAS,2014,14,14,0,0
KENTUCKY,2014,14,14,0,1
LOUISIANA,2014,14,14,0,5
MAINE,2014,14,14,0,9
MARYLAND,2014,14,14,1,15
MASSACHUSETTS,2014,14,14,0,9
MICHIGAN,2014,14,14,2,11
MINNESOTA,2014,14,14,0,0
MISSISSIPPI,2014,14,14,1,2
MISSOURI,2014,14,14,1,19
MONTANA,2014,14,14,1,3
NEBRASKA,2014,14,14,0,5
NEVADA,2014,14,14,0,0
NEW HAMPSHIRE,2014,14,14,0,0
NEW JERSEY,2014,14,14,0,0
NEW MEXICO,2014,14,14,0,0
NEW YORK,2014,14,14,4,36
NORTH CAROLINA,2014,14,14,0,48
NORTH DAKOTA,2014,14,14,0,0
OHIO,2014,14,14,8,73
OKLAHOMA,2014,14,14,0,5
OREGON,2014,14,14,4,9
PENNSYLVANIA,2014,14,14,4,34
RHODE ISLAND,2014,14,14,0,1
SOUTH CAROLINA,2014,14,14,0,4
SOUTH DAKOTA,2014,14,14,0,1
TENNESSEE,2014,14,14,2,11
TEXAS,2014,14,14,2,19
UTAH,2014,14,14,0,2
VERMONT,2014,14,14,0,2
VIRGINIA,2014,14,14,1,19
WASHINGTON,2014,14,14,2,6
WEST VIRGINIA,2014,14,14,0,0
WISCONSIN,2014,14,14,3,19
WYOMING,2014,14,14,0,0
ALABAMA,2014,15,15,0,7
ALASKA,2014,15,15,0,1
ARIZONA,2014,15,15,0,2
ARKANSAS,2014,15,15,1,3
CALIFORNIA,2014,15,15,4,54
COLORADO,2014,15,15,0,0
CONNECTICUT,2014,15,15,0,0
DELAWARE,2014,15,15,0,0
FLORIDA,2014,15,15,0,116
GEORGIA,2014,15,15,3,35
HAWAII,2014,15,15,0,0
IDAHO,2014,15,15,1,13
ILLINOIS,2014,15,15,0,0
INDIANA,2014,15,15,0,0
IOWA,2014,15,15,0,0
KANSAS,2014,15,15,0,0
KENTUCKY,2014,15,15,2,3
LOUISIANA,2014,15,15,0,5
MAINE,2014,15,15,2,11
MARYLAND,2014,15,15,1,16
MASSACHUSETTS,2014,15,15,0,9
MICHIGAN,2014,15,15,0,11
MINNESOTA,2014,15,15,0,0
MISSISSIPPI,2014,15,15,0,2
MISSOURI,2014,15,15,2,21
MONTANA,2014,15,15,3,6
NEBRASKA,2014,15,15,0,5
NEVADA,2014,15,15,0,0
NEW HAMPSHIRE,2014,15,15,0,0
NEW JERSEY,2014,15,15,0,0
NEW MEXICO,2014,15,15,0,0
NEW YORK,2014,15,15,3,39
NORTH CAROLINA,2014,15,15,0,48
NORTH DAKOTA,2014,15,15,0,0
OHIO,2014,15,15,6,79
OKLAHOMA,2014,15,15,0,5
OREGON,2014,15,15,1,10
PENNSYLVANIA,2014,15,15,0,34
RHODE ISLAND,2014,15,15,0,1
