Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
ARKANSAS,2015,5,58,2,13
CALIFORNIA,2015,5,58,11,23
COLORADO,2015,5,58,0,0
CONNECTICUT,2015,5,58,0,1
DELAWARE,2015,5,58,0,1
FLORIDA,2015,5,58,70,255
GEORGIA,2015,5,58,7,19
HAWAII,2015,5,58,0,10
IDAHO,2015,5,58,5,20
ILLINOIS,2015,5,58,0,0
INDIANA,2015,5,58,0,0
IOWA,2015,5,58,2,6
KANSAS,2015,5,58,0,0
KENTUCKY,2015,5,58,10,21
LOUISIANA,2015,5,58,3,22
MAINE,2015,5,58,4,6
MARYLAND,2015,5,58,3,40
MASSACHUSETTS,2015,5,58,0,0
MICHIGAN,2015,5,58,2,19
MINNESOTA,2015,5,58,0,0
MISSISSIPPI,2015,5,58,0,1
MISSOURI,2015,5,58,7,34
MONTANA,2015,5,58,1,7
NEBRASKA,2015,5,58,10,17
NEVADA,2015,5,58,1,1
NEW HAMPSHIRE,2015,5,58,0,0
NEW JERSEY,2015,5,58,0,0
NEW MEXICO,2015,5,58,2,2
NEW YORK,2015,5,58,0,0
NORTH CAROLINA,2015,5,58,20,80
NORTH DAKOTA,2015,5,58,0,0
OHIO,2015,5,58,22,84
OKLAHOMA,2015,5,58,10,18
OREGON,2015,5,58,8,33
PENNSYLVANIA,2015,5,58,15,56
RHODE ISLAND,2015,5,58,0,0
SOUTH CAROLINA,2015,5,58,2,8
SOUTH DAKOTA,2015,5,58,0,0
TENNESSEE,2015,5,58,5,29
TEXAS,2015,5,58,17,75
UTAH,2015,5,58,0,0
VERMONT,2015,5,58,0,0
VIRGINIA,2015,5,58,8,28
WASHINGTON,2015,5,58,14,24
WEST VIRGINIA,2015,5,58,0,1
WISCONSIN,2015,5,58,3,19
WYOMING,2015,5,58,0,0
ALABAMA,2015,6,59,0,0
ALASKA,2015,6,59,3,8
ARIZONA,2015,6,59,0,13
ARKANSAS,2015,6,59,4,17
CALIFORNIA,2015,6,59,0,23
COLORADO,2015,6,59,0,0
CONNECTICUT,2015,6,59,0,1
DELAWARE,2015,6,59,1,2
FLORIDA,2015,6,59,62,317
GEORGIA,2015,6,59,5,24
HAWAII,2015,6,59,3,13
IDAHO,2015,6,59,0,20
ILLINOIS,2015,6,59,0,0
INDIANA,2015,6,59,0,0
IOWA,2015,6,59,4,10
KANSAS,2015,6,59,0,0
KENTUCKY,2015,6,59,2,23
LOUISIANA,2015,6,59,3,25
MAINE,2015,6,59,0,6
MARYLAND,2015,6,59,11,51
MASSACHUSETTS,2015,6,59,0,0
MICHIGAN,2015,6,59,5,24
MINNESOTA,2015,6,59,0,0
MISSISSIPPI,2015,6,59,0,1
MISSOURI,2015,6,59,5,39
MONTANA,2015,6,59,1,8
NEBRASKA,2015,6,59,5,22
NEVADA,2015,6,59,0,1
NEW HAMPSHIRE,2015,6,59,0,0
NEW JERSEY,2015,6,59,0,0
NEW MEXICO,2015,6,59,0,2
NEW YORK,2015,6,59,0,0
NORTH CAROLINA,2015,6,59,17,97
NORTH DAKOTA,2015,6,59,0,0
OHIO,2015,6,59,10,94
OKLAHOMA,2015,6,59,2,20
OREGON,2015,6,59,9,42
PENNSYLVANIA,2015,6,59,23,79
RHODE ISLAND,2015,6,59,0,0
SOUTH CAROLINA,2015,6,59,2,10
SOUTH DAKOTA,2015,6,59,0,0
TENNESSEE,2015,6,59,8,37
TEXAS,2015,6,59,28,103
UTAH,2015,6,59,0,0
VERMONT,2015,6,59,2,2
VIRGINIA,2015,6,59,13,41
WASHINGTON,2015,6,59,25,49
WEST VIRGINIA,2015,6,59,0,1
WISCONSIN,2015,6,59,7,26
WYOMING,2015,6,59,0,0
ALABAMA,2015,7,60,0,0
ALASKA,2015,7,60,1,9
ARIZONA,2015,7,60,4,17
ARKANSAS,2015,7,60,2,19
CALIFORNIA,2015,7,60,0,23
COLORADO,2015,7,60,4,4
CONNECTICUT,2015,7,60,0,1
DELAWARE,2015,7,60,0,2
FLORIDA,2015,7,60,54,371
GEORGIA,2015,7,60,3,27
HAWAII,2015,7,60,7,20
IDAHO,2015,7,60,1,21
ILLINOIS,2015,7,60,0,0
INDIANA,2015,7,60,0,0
IOWA,2015,7,60,1,11
KANSAS,2015,7,60,0,0
KENTUCKY,2015,7,60,3,26
LOUISIANA,2015,7,60,8,33
MAINE,2015,7,60,2,8
MARYLAND,2015,7,60,9,60
MASSACHUSETTS,2015,7,60,0,0
MICHIGAN,2015,7,60,0,24
MINNESOTA,2015,7,60,0,0
MISSISSIPPI,2015,7,60,0,1
MISSOURI,2015,7,60,2,41
MONTANA,2015,7,60,1,9
NEBRASKA,2015,7,60,2,24
NEVADA,2015,7,60,0,1
NEW HAMPSHIRE,2015,7,60,4,4
NEW JERSEY,2015,7,60,0,0
NEW MEXICO,2015,7,60,0,2
NEW YORK,2015,7,60,0,0
NORTH CAROLINA,2015,7,60,20,117
NORTH DAKOTA,2015,7,60,0,0
OHIO,2015,7,60,17,111
OKLAHOMA,2015,7,60,2,22
OREGON,2015,7,60,12,54
PENNSYLVANIA,2015,7,60,17,96
RHODE ISLAND,2015,7,60,0,0
SOUTH CAROLINA,2015,7,60,2,12
SOUTH DAKOTA,2015,7,60,0,0
TENNESSEE,2015,7,60,3,40
TEXAS,2015,7,60,24,127
UTAH,2015,7,60,0,0
VERMONT,2015,7,60,1,3
VIRGINIA,2015,7,60,0,41
WASHINGTON,2015,7,60,17,66
WEST VIRGINIA,2015,7,60,0,1
WISCONSIN,2015,7,60,7,33
WYOMING,2015,7,60,0,0
ALABAMA,2015,8,61,0,0
ALASKA,2015,8,61,2,11
ARIZONA,2015,8,61,13,30
ARKANSAS,2015,8,61,6,25
CALIFORNIA,2015,8,61,0,23
COLORADO,2015,8,61,0,4
CONNECTICUT,2015,8,61,0,1
DELAWARE,2015,8,61,2,4
FLORIDA,2015,8,61,72,443
GEORGIA,2015,8,61,0,27
HAWAII,2015,8,61,6,26
IDAHO,2015,8,61,6,27
ILLINOIS,2015,8,61,0,0
INDIANA,2015,8,61,0,0
IOWA,2015,8,61,3,14
KANSAS,2015,8,61,0,0
KENTUCKY,2015,8,61,9,35
LOUISIANA,2015,8,61,5,38
MAINE,2015,8,61,0,8
MARYLAND,2015,8,61,5,65
MASSACHUSETTS,2015,8,61,0,0
MICHIGAN,2015,8,61,6,30
MINNESOTA,2015,8,61,0,0
MISSISSIPPI,2015,8,61,1,2
MISSOURI,2015,8,61,15,56
MONTANA,2015,8,61,6,15
NEBRASKA,2015,8,61,3,27
NEVADA,2015,8,61,0,1
NEW HAMPSHIRE,2015,8,61,0,4
NEW JERSEY,2015,8,61,0,0
NEW MEXICO,2015,8,61,0,2
NEW YORK,2015,8,61,0,0
NORTH CAROLINA,2015,8,61,21,138
NORTH DAKOTA,2015,8,61,0,0
OHIO,2015,8,61,35,146
OKLAHOMA,2015,8,61,11,33
OREGON,2015,8,61,10,64
PENNSYLVANIA,2015,8,61,19,115
RHODE ISLAND,2015,8,61,0,0
SOUTH CAROLINA,2015,8,61,4,16
SOUTH DAKOTA,2015,8,61,0,0
TENNESSEE,2015,8,61,4,44
TEXAS,2015,8,61,26,153
UTAH,2015,8,61,0,0
VERMONT,2015,8,61,5,8
VIRGINIA,2015,8,61,13,54
WASHINGTON,2015,8,61,0,66
WEST VIRGINIA,2015,8,61,0,1
WISCONSIN,2015,8,61,7,40
WYOMING,2015,8,61,0,0
ALABAMA,2015,9,62,0,0
ALASKA,2015,9,62,0,11
ARIZONA,2015,9,62,5,35
ARKANSAS,2015,9,62,3,28
CALIFORNIA,2015,9,62,0,23
COLORADO,2015,9,62,0,4
CONNECTICUT,2015,9,62,1,2
DELAWARE,2015,9,62,0,4
FLORIDA,2015,9,62,46,489
GEORGIA,2015,9,62,5,32
HAWAII,2015,9,62,0,26
IDAHO,2015,9,62,3,30
ILLINOIS,2015,9,62,0,0
INDIANA,2015,9,62,0,0
IOWA,2015,9,62,1,15
KANSAS,2015,9,62,0,0
KENTUCKY,2015,9,62,2,37
LOUISIANA,2015,9,62,2,40
MAINE,2015,9,62,2,10
MARYLAND,2015,9,62,5,70
MASSACHUSETTS,2015,9,62,0,0
MICHIGAN,2015,9,62,2,32
MINNESOTA,2015,9,62,0,0
MISSISSIPPI,2015,9,62,0,2
MISSOURI,2015,9,62,0,56
MONTANA,2015,9,62,3,18
NEBRASKA,2015,9,62,7,34
NEVADA,2015,9,62,0,1
NEW HAMPSHIRE,2015,9,62,0,4
NEW JERSEY,2015,9,62,0,0
NEW MEXICO,2015,9,62,0,2
NEW YORK,2015,9,62,0,0
NORTH CAROLINA,2015,9,62,12,150
NORTH DAKOTA,2015,9,62,0,0
OHIO,2015,9,62,30,176
OKLAHOMA,2015,9,62,8,41
OREGON,2015,9,62,8,72
PENNSYLVANIA,2015,9,62,15,130
RHODE ISLAND,2015,9,62,0,0
SOUTH CAROLINA,2015,9,62,3,19
SOUTH DAKOTA,2015,9,62,0,0
TENNESSEE,2015,9,62,7,51
TEXAS,2015,9,62,35,188
UTAH,2015,9,62,0,0
VERMONT,2015,9,62,0,8
VIRGINIA,2015,9,62,5,59
WASHINGTON,2015,9,62,9,75
WEST VIRGINIA,2015,9,62,0,1
WISCONSIN,2015,9,62,12,52
WYOMING,2015,9,62,0,0
ALABAMA,2015,10,63,0,0
ALASKA,2015,10,63,0,11
ARIZONA,2015,10,63,12,47
ARKANSAS,2015,10,63,6,34
CALIFORNIA,2015,10,63,15,38
COLORADO,2015,10,63,10,14
CONNECTICUT,2015,10,63,0,2
DELAWARE,2015,10,63,1,5
FLORIDA,2015,10,63,75,564
GEORGIA,2015,10,63,3,35
HAWAII,2015,10,63,0,26
IDAHO,2015,10,63,2,32
ILLINOIS,2015,10,63,0,0
INDIANA,2015,10,63,0,0
IOWA,2015,10,63,1,16
KANSAS,2015,10,63,0,0
KENTUCKY,2015,10,63,7,44
LOUISIANA,2015,10,63,0,40
MAINE,2015,10,63,2,12
MARYLAND,2015,10,63,5,75
MASSACHUSETTS,2015,10,63,9,9
MICHIGAN,2015,10,63,5,37
MINNESOTA,2015,10,63,0,0
MISSISSIPPI,2015,10,63,0,2
MISSOURI,2015,10,63,0,56
MONTANA,2015,10,63,2,20
NEBRASKA,2015,10,63,4,38
NEVADA,2015,10,63,0,1
NEW HAMPSHIRE,2015,10,63,0,4
NEW JERSEY,2015,10,63,0,0
NEW MEXICO,2015,10,63,0,2
NEW YORK,2015,10,63,0,0
NORTH CAROLINA,2015,10,63,16,166
NORTH DAKOTA,2015,10,63,0,0
OHIO,2015,10,63,26,202
OKLAHOMA,2015,10,63,4,45
OREGON,2015,10,63,6,78
PENNSYLVANIA,2015,10,63,13,143
RHODE ISLAND,2015,10,63,7,7
SOUTH CAROLINA,2015,10,63,6,25
SOUTH DAKOTA,2015,10,63,0,0
TENNESSEE,2015,10,63,12,63
TEXAS,2015,10,63,25,213
UTAH,2015,10,63,0,0
VERMONT,2015,10,63,2,10
VIRGINIA,2015,10,63,15,74
WASHINGTON,2015,10,63,33,108
WEST VIRGINIA,2015,10,63,1,2
WISCONSIN,2015,10,63,2,54
WYOMING,2015,10,63,0,0
ALABAMA,2015,11,64,0,0
ALASKA,2015,11,64,0,11
ARIZONA,2015,11,64,6,53
ARKANSAS,2015,11,64,5,39
CALIFORNIA,2015,11,64,0,38
COLORADO,2015,11,64,0,14
CONNECTICUT,2015,11,64,1,3
DELAWARE,2015,11,64,0,5
FLORIDA,2015,11,64,66,630
GEORGIA,2015,11,64,8,43
HAWAII,2015,11,64,2,28
IDAHO,2015,11,64,8,40
ILLINOIS,2015,11,64,0,0
INDIANA,2015,11,64,0,0
IOWA,2015,11,64,1,17
KANSAS,2015,11,64,0,0
KENTUCKY,2015,11,64,11,55
LOUISIANA,2015,11,64,9,49
MAINE,2015,11,64,4,16
MARYLAND,2015,11,64,9,84
MASSACHUSETTS,2015,11,64,9,18
MICHIGAN,2015,11,64,7,44
MINNESOTA,2015,11,64,0,0
MISSISSIPPI,2015,11,64,0,2
MISSOURI,2015,11,64,0,56
MONTANA,2015,11,64,1,21
NEBRASKA,2015,11,64,6,44
NEVADA,2015,11,64,0,1
NEW HAMPSHIRE,2015,11,64,0,4
NEW JERSEY,2015,11,64,0,0
NEW MEXICO,2015,11,64,0,2
NEW YORK,2015,11,64,0,0
NORTH CAROLINA,2015,11,64,0,166
NORTH DAKOTA,2015,11,64,0,0
OHIO,2015,11,64,29,231
OKLAHOMA,2015,11,64,7,52
OREGON,2015,11,64,6,84
PENNSYLVANIA,2015,11,64,14,157
RHODE ISLAND,2015,11,64,0,7
SOUTH CAROLINA,2015,11,64,2,27
SOUTH DAKOTA,2015,11,64,0,0
TENNESSEE,2015,11,64,15,78
TEXAS,2015,11,64,33,246
UTAH,2015,11,64,0,0
VERMONT,2015,11,64,1,11
VIRGINIA,2015,11,64,14,88
WASHINGTON,2015,11,64,44,152
WEST VIRGINIA,2015,11,64,1,3
WISCONSIN,2015,11,64,0,54
WYOMING,2015,11,64,1,1
ALABAMA,2015,12,65,0,0
ALASKA,2015,12,65,0,11
ARIZONA,2015,12,65,22,75
ARKANSAS,2015,12,65,10,49
CALIFORNIA,2015,12,65,0,38
COLORADO,2015,12,65,0,14
CONNECTICUT,2015,12,65,0,3
DELAWARE,2015,12,65,0,5
FLORIDA,2015,12,65,57,687
GEORGIA,2015,12,65,1,44
HAWAII,2015,12,65,0,28
IDAHO,2015,12,65,4,44
ILLINOIS,2015,12,65,0,0
INDIANA,2015,12,65,0,0
IOWA,2015,12,65,2,19
KANSAS,2015,12,65,0,0
KENTUCKY,2015,12,65,4,59
LOUISIANA,2015,12,65,9,58
MAINE,2015,12,65,4,20
MARYLAND,2015,12,65,9,93
MASSACHUSETTS,2015,12,65,0,18
MICHIGAN,2015,12,65,3,47
MINNESOTA,2015,12,65,0,0
MISSISSIPPI,2015,12,65,1,3
MISSOURI,2015,12,65,0,56
MONTANA,2015,12,65,0,21
NEBRASKA,2015,12,65,7,51
NEVADA,2015,12,65,0,1
NEW HAMPSHIRE,2015,12,65,0,4
NEW JERSEY,2015,12,65,0,0
NEW MEXICO,2015,12,65,0,2
NEW YORK,2015,12,65,0,0
NORTH CAROLINA,2015,12,65,23,189
NORTH DAKOTA,2015,12,65,0,0
OHIO,2015,12,65,28,259
OKLAHOMA,2015,12,65,12,64
OREGON,2015,12,65,9,93
PENNSYLVANIA,2015,12,65,18,175
RHODE ISLAND,2015,12,65,0,7
SOUTH CAROLINA,2015,12,65,2,29
SOUTH DAKOTA,2015,12,65,0,0
TENNESSEE,2015,12,65,11,89
TEXAS,2015,12,65,39,285
UTAH,2015,12,65,0,0
VERMONT,2015,12,65,0,11
VIRGINIA,2015,12,65,9,97
WASHINGTON,2015,12,65,18,170
WEST VIRGINIA,2015,12,65,0,3
WISCONSIN,2015,12,65,0,54
WYOMING,2015,12,65,2,3
ALABAMA,2015,13,66,0,0
ALASKA,2015,13,66,0,11
ARIZONA,2015,13,66,23,98
ARKANSAS,2015,13,66,7,56
CALIFORNIA,2015,13,66,0,38
COLORADO,2015,13,66,0,14
CONNECTICUT,2015,13,66,1,4
DELAWARE,2015,13,66,3,8
FLORIDA,2015,13,66,52,739
GEORGIA,2015,13,66,2,46
HAWAII,2015,13,66,0,28
IDAHO,2015,13,66,6,50
ILLINOIS,2015,13,66,0,0
INDIANA,2015,13,66,0,0
IOWA,2015,13,66,3,22
KANSAS,2015,13,66,0,0
KENTUCKY,2015,13,66,3,62
LOUISIANA,2015,13,66,12,70
MAINE,2015,13,66,0,20
MARYLAND,2015,13,66,6,99
MASSACHUSETTS,2015,13,66,0,18
MICHIGAN,2015,13,66,5,52
MINNESOTA,2015,13,66,0,0
MISSISSIPPI,2015,13,66,0,3
MISSOURI,2015,13,66,0,56
MONTANA,2015,13,66,0,21
NEBRASKA,2015,13,66,7,58
NEVADA,2015,13,66,0,1
NEW HAMPSHIRE,2015,13,66,1,5
NEW JERSEY,2015,13,66,0,0
NEW MEXICO,2015,13,66,0,2
NEW YORK,2015,13,66,0,0
NORTH CAROLINA,2015,13,66,10,199
NORTH DAKOTA,2015,13,66,0,0
OHIO,2015,13,66,36,295
OKLAHOMA,2015,13,66,8,72
OREGON,2015,13,66,8,101
PENNSYLVANIA,2015,13,66,31,206
RHODE ISLAND,2015,13,66,0,7
SOUTH CAROLINA,2015,13,66,1,30
SOUTH DAKOTA,2015,13,66,0,0
TENNESSEE,2015,13,66,5,94
TEXAS,2015,13,66,32,317
UTAH,2015,13,66,0,0
VERMONT,2015,13,66,0,11
VIRGINIA,2015,13,66,12,109
WASHINGTON,2015,13,66,24,194
WEST VIRGINIA,2015,13,66,1,4
WISCONSIN,2015,13,66,4,58
WYOMING,2015,13,66,0,3
ALABAMA,2015,14,67,0,0
ALASKA,2015,14,67,1,12
ARIZONA,2015,14,67,10,108
ARKANSAS,2015,14,67,6,62
CALIFORNIA,2015,14,67,0,38
COLORADO,2015,14,67,0,14
CONNECTICUT,2015,14,67,0,4
DELAWARE,2015,14,67,0,8
FLORIDA,2015,14,67,84,823
GEORGIA,2015,14,67,2,48
HAWAII,2015,14,67,0,28
IDAHO,2015,14,67,10,60
ILLINOIS,2015,14,67,0,0
INDIANA,2015,14,67,0,0
IOWA,2015,14,67,1,23
KANSAS,2015,14,67,0,0
KENTUCKY,2015,14,67,7,69
LOUISIANA,2015,14,67,10,80
MAINE,2015,14,67,2,22
MARYLAND,2015,14,67,4,103
MASSACHUSETTS,2015,14,67,10,28
MICHIGAN,2015,14,67,7,59
MINNESOTA,2015,14,67,0,0
MISSISSIPPI,2015,14,67,0,3
MISSOURI,2015,14,67,0,56
MONTANA,2015,14,67,4,25
NEBRASKA,2015,14,67,9,67
NEVADA,2015,14,67,0,1
NEW HAMPSHIRE,2015,14,67,0,5
NEW JERSEY,2015,14,67,0,0
NEW MEXICO,2015,14,67,0,2
NEW YORK,2015,14,67,0,0
NORTH CAROLINA,2015,14,67,4,203
NORTH DAKOTA,2015,14,67,0,0
OHIO,2015,14,67,23,318
OKLAHOMA,2015,14,67,16,88
OREGON,2015,14,67,11,112
PENNSYLVANIA,2015,14,67,16,222
RHODE ISLAND,2015,14,67,3,10
SOUTH CAROLINA,2015,14,67,5,35
SOUTH DAKOTA,2015,14,67,0,0
TENNESSEE,2015,14,67,5,99
TEXAS,2015,14,67,43,360
UTAH,2015,14,67,1,1
VERMONT,2015,14,67,1,12
VIRGINIA,2015,14,67,17,126
WASHINGTON,2015,14,67,32,226
WEST VIRGINIA,2015,14,67,0,4
WISCONSIN,2015,14,67,6,64
WYOMING,2015,14,67,0,3
ALABAMA,2015,15,68,1,1
ALASKA,2015,15,68,1,13
ARIZONA,2015,15,68,17,125
ARKANSAS,2015,15,68,2,64
CALIFORNIA,2015,15,68,0,38
COLORADO,2015,15,68,0,14
CONNECTICUT,2015,15,68,0,4
DELAWARE,2015,15,68,1,9
FLORIDA,2015,15,68,65,888
GEORGIA,2015,15,68,6,54
HAWAII,2015,15,68,0,28
IDAHO,2015,15,68,1,61
ILLINOIS,2015,15,68,0,0
INDIANA,2015,15,68,0,0
IOWA,2015,15,68,3,26
KANSAS,2015,15,68,0,0
KENTUCKY,2015,15,68,1,70
LOUISIANA,2015,15,68,0,80
MAINE,2015,15,68,4,26
MARYLAND,2015,15,68,21,124
MASSACHUSETTS,2015,15,68,0,28
MICHIGAN,2015,15,68,6,65
MINNESOTA,2015,15,68,0,0
MISSISSIPPI,2015,15,68,0,3
MISSOURI,2015,15,68,0,56
MONTANA,2015,15,68,3,28
NEBRASKA,2015,15,68,4,71
NEVADA,2015,15,68,0,1
NEW HAMPSHIRE,2015,15,68,0,5
NEW JERSEY,2015,15,68,0,0
NEW MEXICO,2015,15,68,1,3
NEW YORK,2015,15,68,0,0
NORTH CAROLINA,2015,15,68,8,211
NORTH DAKOTA,2015,15,68,0,0
OHIO,2015,15,68,22,340
OKLAHOMA,2015,15,68,6,94
OREGON,2015,15,68,9,121
PENNSYLVANIA,2015,15,68,17,239
RHODE ISLAND,2015,15,68,0,10
