Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
ALASKA,2014,4,4,0,0
ARIZONA,2014,4,4,0,0
ARKANSAS,2014,4,4,0,0
CALIFORNIA,2014,4,4,0,0
COLORADO,2014,4,4,0,0
CONNECTICUT,2014,4,4,0,0
DELAWARE,2014,4,4,0,0
FLORIDA,2014,4,4,0,0
GEORGIA,2014,4,4,0,0
HAWAII,2014,4,4,0,0
IDAHO,2014,4,4,0,0
ILLINOIS,2014,4,4,0,0
INDIANA,2014,4,4,0,0
IOWA,2014,4,4,0,0
KANSAS,2014,4,4,0,0
KENTUCKY,2014,4,4,0,0
LOUISIANA,2014,4,4,0,0
MAINE,2014,4,4,0,0
MARYLAND,2014,4,4,0,1
MASSACHUSETTS,2014,4,4,0,0
MICHIGAN,2014,4,4,0,0
MINNESOTA,2014,4,4,0,0
MISSISSIPPI,2014,4,4,0,0
MISSOURI,2014,4,4,0,0
MONTANA,2014,4,4,0,0
NEBRASKA,2014,4,4,0,0
NEVADA,2014,4,4,0,0
NEW HAMPSHIRE,2014,4,4,0,0
NEW JERSEY,2014,4,4,0,0
NEW MEXICO,2014,4,4,0,0
NEW YORK,2014,4,4,1,1
NORTH CAROLINA,2014,4,4,0,0
NORTH DAKOTA,2014,4,4,0,0
OHIO,2014,4,4,0,0
OKLAHOMA,2014,4,4,0,0
OREGON,2014,4,4,0,0
PENNSYLVANIA,2014,4,4,0,0
RHODE ISLAND,2014,4,4,0,0
SOUTH CAROLINA,2014,4,4,0,0
SOUTH DAKOTA,2014,4,4,0,0
TENNESSEE,2014,4,4,0,0
TEXAS,2014,4,4,0,0
UTAH,2014,4,4,0,0
VERMONT,2014,4,4,0,0
VIRGINIA,2014,4,4,0,0
WASHINGTON,2014,4,4,0,0
WEST VIRGINIA,2014,4,4,0,0
WISCONSIN,2014,4,4,0,0
WYOMING,2014,4,4,0,0
ALABAMA,2014,5,5,0,0
ALASKA,2014,5,5,0,0
ARIZONA,2014,5,5,0,0
ARKANSAS,2014,5,5,0,0
CALIFORNIA,2014,5,5,0,0
COLORADO,2014,5,5,0,0
CONNECTICUT,2014,5,5,0,0
DELAWARE,2014,5,5,0,0
FLORIDA,2014,5,5,0,0
GEORGIA,2014,5,5,0,0
HAWAII,2014,5,5,0,0
IDAHO,2014,5,5,0,0
ILLINOIS,2014,5,5,0,0
INDIANA,2014,5,5,0,0
IOWA,2014,5,5,0,0
KANSAS,2014,5,5,0,0
KENTUCKY,2014,5,5,0,0
LOUISIANA,2014,5,5,0,0
MAINE,2014,5,5,0,0
MARYLAND,2014,5,5,0,1
MASSACHUSETTS,2014,5,5,0,0
MICHIGAN,2014,5,5,0,0
MINNESOTA,2014,5,5,0,0
MISSISSIPPI,2014,5,5,0,0
MISSOURI,2014,5,5,0,0
MONTANA,2014,5,5,0,0
NEBRASKA,2014,5,5,0,0
NEVADA,2014,5,5,0,0
NEW HAMPSHIRE,2014,5,5,0,0
NEW JERSEY,2014,5,5,0,0
NEW MEXICO,2014,5,5,0,0
NEW YORK,2014,5,5,0,1
NORTH CAROLINA,2014,5,5,0,0
NORTH DAKOTA,2014,5,5,0,0
OHIO,2014,5,5,0,0
OKLAHOMA,2014,5,5,0,0
OREGON,2014,5,5,0,0
PENNSYLVANIA,2014,5,5,0,0
RHODE ISLAND,2014,5,5,0,0
SOUTH CAROLINA,2014,5,5,0,0
SOUTH DAKOTA,2014,5,5,0,0
TENNESSEE,2014,5,5,0,0
TEXAS,2014,5,5,0,0
UTAH,2014,5,5,0,0
VERMONT,2014,5,5,0,0
VIRGINIA,2014,5,5,0,0
WASHINGTON,2014,5,5,0,0
WEST VIRGINIA,2014,5,5,0,0
WISCONSIN,2014,5,5,0,0
WYOMING,2014,5,5,0,0
ALABAMA,2014,6,6,0,0
ALASKA,2014,6,6,0,0
ARIZONA,2014,6,6,0,0
ARKANSAS,2014,6,6,0,0
CALIFORNIA,2014,6,6,0,0
COLORADO,2014,6,6,0,0
CONNECTICUT,2014,6,6,0,0
DELAWARE,2014,6,6,0,0
FLORIDA,2014,6,6,0,0
GEORGIA,2014,6,6,0,0
HAWAII,2014,6,6,0,0
IDAHO,2014,6,6,0,0
ILLINOIS,2014,6,6,0,0
INDIANA,2014,6,6,0,0
IOWA,2014,6,6,0,0
KANSAS,2014,6,6,0,0
KENTUCKY,2014,6,6,0,0
LOUISIANA,2014,6,6,0,0
MAINE,2014,6,6,0,0
MARYLAND,2014,6,6,0,1
MASSACHUSETTS,2014,6,6,0,0
MICHIGAN,2014,6,6,0,0
MINNESOTA,2014,6,6,0,0
MISSISSIPPI,2014,6,6,0,0
MISSOURI,2014,6,6,0,0
MONTANA,2014,6,6,0,0
NEBRASKA,2014,6,6,0,0
NEVADA,2014,6,6,0,0
NEW HAMPSHIRE,2014,6,6,0,0
NEW JERSEY,2014,6,6,0,0
NEW MEXICO,2014,6,6,0,0
NEW YORK,2014,6,6,0,1
NORTH CAROLINA,2014,6,6,0,0
NORTH DAKOTA,2014,6,6,0,0
OHIO,2014,6,6,0,0
OKLAHOMA,2014,6,6,0,0
OREGON,2014,6,6,0,0
PENNSYLVANIA,2014,6,6,0,0
RHODE ISLAND,2014,6,6,0,0
SOUTH CAROLINA,2014,6,6,0,0
SOUTH DAKOTA,2014,6,6,0,0
TENNESSEE,2014,6,6,0,0
TEXAS,2014,6,6,0,0
UTAH,2014,6,6,0,0
VERMONT,2014,6,6,0,0
VIRGINIA,2014,6,6,0,0
WASHINGTON,2014,6,6,0,0
WEST VIRGINIA,2014,6,6,0,0
WISCONSIN,2014,6,6,0,0
WYOMING,2014,6,6,0,0
ALABAMA,2014,7,7,0,0
ALASKA,2014,7,7,0,0
ARIZONA,2014,7,7,0,0
ARKANSAS,2014,7,7,0,0
CALIFORNIA,2014,7,7,0,0
COLORADO,2014,7,7,0,0
CONNECTICUT,2014,7,7,0,0
DELAWARE,2014,7,7,0,0
FLORIDA,2014,7,7,0,0
GEORGIA,2014,7,7,0,0
HAWAII,2014,7,7,0,0
IDAHO,2014,7,7,0,0
ILLINOIS,2014,7,7,0,0
INDIANA,2014,7,7,0,0
IOWA,2014,7,7,0,0
KANSAS,2014,7,7,0,0
KENTUCKY,2014,7,7,0,0
LOUISIANA,2014,7,7,0,0
MAINE,2014,7,7,0,0
MARYLAND,2014,7,7,0,1
MASSACHUSETTS,2014,7,7,0,0
MICHIGAN,2014,7,7,0,0
MINNESOTA,2014,7,7,0,0
MISSISSIPPI,2014,7,7,0,0
MISSOURI,2014,7,7,0,0
MONTANA,2014,7,7,0,0
NEBRASKA,2014,7,7,0,0
NEVADA,2014,7,7,0,0
NEW HAMPSHIRE,2014,7,7,0,0
NEW JERSEY,2014,7,7,0,0
NEW MEXICO,2014,7,7,0,0
NEW YORK,2014,7,7,0,1
NORTH CAROLINA,2014,7,7,0,0
NORTH DAKOTA,2014,7,7,0,0
OHIO,2014,7,7,0,0
OKLAHOMA,2014,7,7,0,0
OREGON,2014,7,7,0,0
PENNSYLVANIA,2014,7,7,0,0
RHODE ISLAND,2014,7,7,0,0
SOUTH CAROLINA,2014,7,7,0,0
SOUTH DAKOTA,2014,7,7,0,0
TENNESSEE,2014,7,7,0,0
TEXAS,2014,7,7,0,0
UTAH,2014,7,7,0,0
VERMONT,2014,7,7,0,0
VIRGINIA,2014,7,7,0,0
WASHINGTON,2014,7,7,0,0
WEST VIRGINIA,2014,7,7,0,0
WISCONSIN,2014,7,7,0,0
WYOMING,2014,7,7,0,0
ALABAMA,2014,8,8,0,0
ALASKA,2014,8,8,0,0
ARIZONA,2014,8,8,0,0
ARKANSAS,2014,8,8,0,0
CALIFORNIA,2014,8,8,0,0
COLORADO,2014,8,8,0,0
CONNECTICUT,2014,8,8,0,0
DELAWARE,2014,8,8,0,0
FLORIDA,2014,8,8,0,0
GEORGIA,2014,8,8,0,0
HAWAII,2014,8,8,0,0
IDAHO,2014,8,8,0,0
ILLINOIS,2014,8,8,0,0
INDIANA,2014,8,8,0,0
IOWA,2014,8,8,0,0
KANSAS,2014,8,8,0,0
KENTUCKY,2014,8,8,0,0
LOUISIANA,2014,8,8,0,0
MAINE,2014,8,8,0,0
MARYLAND,2014,8,8,0,1
MASSACHUSETTS,2014,8,8,0,0
MICHIGAN,2014,8,8,0,0
MINNESOTA,2014,8,8,0,0
MISSISSIPPI,2014,8,8,0,0
MISSOURI,2014,8,8,0,0
MONTANA,2014,8,8,0,0
NEBRASKA,2014,8,8,0,0
NEVADA,2014,8,8,0,0
NEW HAMPSHIRE,2014,8,8,0,0
NEW JERSEY,2014,8,8,0,0
NEW MEXICO,2014,8,8,0,0
NEW YORK,2014,8,8,0,1
NORTH CAROLINA,2014,8,8,0,0
NORTH DAKOTA,2014,8,8,0,0
OHIO,2014,8,8,0,0
OKLAHOMA,2014,8,8,0,0
OREGON,2014,8,8,0,0
PENNSYLVANIA,2014,8,8,0,0
RHODE ISLAND,2014,8,8,0,0
SOUTH CAROLINA,2014,8,8,0,0
SOUTH DAKOTA,2014,8,8,0,0
TENNESSEE,2014,8,8,0,0
TEXAS,2014,8,8,0,0
UTAH,2014,8,8,0,0
VERMONT,2014,8,8,0,0
VIRGINIA,2014,8,8,0,0
WASHINGTON,2014,8,8,0,0
WEST VIRGINIA,2014,8,8,0,0
WISCONSIN,2014,8,8,0,0
WYOMING,2014,8,8,0,0
ALABAMA,2014,9,9,0,0
ALASKA,2014,9,9,0,0
ARIZONA,2014,9,9,0,0
ARKANSAS,2014,9,9,0,0
CALIFORNIA,2014,9,9,0,0
COLORADO,2014,9,9,0,0
CONNECTICUT,2014,9,9,0,0
DELAWARE,2014,9,9,0,0
FLORIDA,2014,9,9,1,1
GEORGIA,2014,9,9,0,0
HAWAII,2014,9,9,0,0
IDAHO,2014,9,9,0,0
ILLINOIS,2014,9,9,0,0
INDIANA,2014,9,9,0,0
IOWA,2014,9,9,0,0
KANSAS,2014,9,9,0,0
KENTUCKY,2014,9,9,0,0
LOUISIANA,2014,9,9,0,0
MAINE,2014,9,9,0,0
MARYLAND,2014,9,9,0,1
MASSACHUSETTS,2014,9,9,0,0
MICHIGAN,2014,9,9,0,0
MINNESOTA,2014,9,9,0,0
MISSISSIPPI,2014,9,9,0,0
MISSOURI,2014,9,9,0,0
MONTANA,2014,9,9,0,0
NEBRASKA,2014,9,9,0,0
NEVADA,2014,9,9,0,0
NEW HAMPSHIRE,2014,9,9,0,0
NEW JERSEY,2014,9,9,0,0
NEW MEXICO,2014,9,9,0,0
NEW YORK,2014,9,9,0,1
NORTH CAROLINA,2014,9,9,0,0
NORTH DAKOTA,2014,9,9,0,0
OHIO,2014,9,9,0,0
OKLAHOMA,2014,9,9,0,0
OREGON,2014,9,9,0,0
PENNSYLVANIA,2014,9,9,0,0
RHODE ISLAND,2014,9,9,0,0
SOUTH CAROLINA,2014,9,9,0,0
SOUTH DAKOTA,2014,9,9,0,0
TENNESSEE,2014,9,9,0,0
TEXAS,2014,9,9,0,0
UTAH,2014,9,9,0,0
VERMONT,2014,9,9,0,0
VIRGINIA,2014,9,9,0,0
WASHINGTON,2014,9,9,0,0
WEST VIRGINIA,2014,9,9,0,0
WISCONSIN,2014,9,9,0,0
WYOMING,2014,9,9,0,0
ALABAMA,2014,10,10,0,0
ALASKA,2014,10,10,0,0
ARIZONA,2014,10,10,0,0
ARKANSAS,2014,10,10,0,0
CALIFORNIA,2014,10,10,0,0
COLORADO,2014,10,10,0,0
CONNECTICUT,2014,10,10,0,0
DELAWARE,2014,10,10,0,0
FLORIDA,2014,10,10,0,1
GEORGIA,2014,10,10,0,0
HAWAII,2014,10,10,0,0
IDAHO,2014,10,10,0,0
ILLINOIS,2014,10,10,0,0
INDIANA,2014,10,10,0,0
IOWA,2014,10,10,0,0
KANSAS,2014,10,10,0,0
KENTUCKY,2014,10,10,0,0
LOUISIANA,2014,10,10,0,0
MAINE,2014,10,10,0,0
MARYLAND,2014,10,10,0,1
MASSACHUSETTS,2014,10,10,0,0
MICHIGAN,2014,10,10,0,0
MINNESOTA,2014,10,10,0,0
MISSISSIPPI,2014,10,10,0,0
MISSOURI,2014,10,10,0,0
MONTANA,2014,10,10,0,0
NEBRASKA,2014,10,10,0,0
NEVADA,2014,10,10,0,0
NEW HAMPSHIRE,2014,10,10,0,0
NEW JERSEY,2014,10,10,0,0
NEW MEXICO,2014,10,10,0,0
NEW YORK,2014,10,10,0,1
NORTH CAROLINA,2014,10,10,0,0
NORTH DAKOTA,2014,10,10,0,0
OHIO,2014,10,10,0,0
OKLAHOMA,2014,10,10,0,0
OREGON,2014,10,10,0,0
PENNSYLVANIA,2014,10,10,0,0
RHODE ISLAND,2014,10,10,0,0
SOUTH CAROLINA,2014,10,10,0,0
SOUTH DAKOTA,2014,10,10,0,0
TENNESSEE,2014,10,10,0,0
TEXAS,2014,10,10,0,0
UTAH,2014,10,10,0,0
VERMONT,2014,10,10,0,0
VIRGINIA,2014,10,10,0,0
WASHINGTON,2014,10,10,0,0
WEST VIRGINIA,2014,10,10,0,0
WISCONSIN,2014,10,10,0,0
WYOMING,2014,10,10,0,0
ALABAMA,2014,11,11,0,0
ALASKA,2014,11,11,0,0
ARIZONA,2014,11,11,0,0
ARKANSAS,2014,11,11,0,0
CALIFORNIA,2014,11,11,0,0
COLORADO,2014,11,11,0,0
CONNECTICUT,2014,11,11,0,0
DELAWARE,2014,11,11,0,0
FLORIDA,2014,11,11,0,1
GEORGIA,2014,11,11,0,0
HAWAII,2014,11,11,0,0
IDAHO,2014,11,11,0,0
ILLINOIS,2014,11,11,0,0
INDIANA,2014,11,11,0,0
IOWA,2014,11,11,0,0
KANSAS,2014,11,11,0,0
KENTUCKY,2014,11,11,0,0
LOUISIANA,2014,11,11,0,0
MAINE,2014,11,11,0,0
MARYLAND,2014,11,11,0,1
MASSACHUSETTS,2014,11,11,0,0
MICHIGAN,2014,11,11,0,0
MINNESOTA,2014,11,11,0,0
MISSISSIPPI,2014,11,11,0,0
MISSOURI,2014,11,11,0,0
MONTANA,2014,11,11,0,0
NEBRASKA,2014,11,11,0,0
NEVADA,2014,11,11,0,0
NEW HAMPSHIRE,2014,11,11,0,0
NEW JERSEY,2014,11,11,0,0
NEW MEXICO,2014,11,11,0,0
NEW YORK,2014,11,11,0,1
NORTH CAROLINA,2014,11,11,0,0
NORTH DAKOTA,2014,11,11,0,0
OHIO,2014,11,11,0,0
OKLAHOMA,2014,11,11,0,0
OREGON,2014,11,11,0,0
PENNSYLVANIA,2014,11,11,0,0
RHODE ISLAND,2014,11,11,0,0
SOUTH CAROLINA,2014,11,11,0,0
SOUTH DAKOTA,2014,11,11,0,0
TENNESSEE,2014,11,11,0,0
TEXAS,2014,11,11,0,0
UTAH,2014,11,11,0,0
VERMONT,2014,11,11,0,0
VIRGINIA,2014,11,11,0,0
WASHINGTON,2014,11,11,0,0
WEST VIRGINIA,2014,11,11,0,0
WISCONSIN,2014,11,11,0,0
WYOMING,2014,11,11,0,0
ALABAMA,2014,12,12,0,0
ALASKA,2014,12,12,0,0
ARIZONA,2014,12,12,0,0
ARKANSAS,2014,12,12,0,0
CALIFORNIA,2014,12,12,0,0
COLORADO,2014,12,12,0,0
CONNECTICUT,2014,12,12,0,0
DELAWARE,2014,12,12,0,0
FLORIDA,2014,12,12,0,1
GEORGIA,2014,12,12,0,0
HAWAII,2014,12,12,0,0
IDAHO,2014,12,12,0,0
ILLINOIS,2014,12,12,0,0
INDIANA,2014,12,12,0,0
IOWA,2014,12,12,0,0
KANSAS,2014,12,12,0,0
KENTUCKY,2014,12,12,0,0
LOUISIANA,2014,12,12,0,0
MAINE,2014,12,12,0,0
MARYLAND,2014,12,12,0,1
MASSACHUSETTS,2014,12,12,0,0
MICHIGAN,2014,12,12,0,0
MINNESOTA,2014,12,12,0,0
MISSISSIPPI,2014,12,12,0,0
MISSOURI,2014,12,12,0,0
MONTANA,2014,12,12,0,0
NEBRASKA,2014,12,12,0,0
NEVADA,2014,12,12,0,0
NEW HAMPSHIRE,2014,12,12,0,0
NEW JERSEY,2014,12,12,0,0
NEW MEXICO,2014,12,12,0,0
NEW YORK,2014,12,12,0,1
NORTH CAROLINA,2014,12,12,0,0
NORTH DAKOTA,2014,12,12,0,0
OHIO,2014,12,12,0,0
OKLAHOMA,2014,12,12,0,0
OREGON,2014,12,12,0,0
PENNSYLVANIA,2014,12,12,0,0
RHODE ISLAND,2014,12,12,0,0
SOUTH CAROLINA,2014,12,12,0,0
SOUTH DAKOTA,2014,12,12,0,0
TENNESSEE,2014,12,12,0,0
TEXAS,2014,12,12,0,0
UTAH,2014,12,12,0,0
VERMONT,2014,12,12,0,0
VIRGINIA,2014,12,12,0,0
WASHINGTON,2014,12,12,0,0
WEST VIRGINIA,2014,12,12,0,0
WISCONSIN,2014,12,12,0,0
WYOMING,2014,12,12,0,0
ALABAMA,2014,13,13,0,0
ALASKA,2014,13,13,0,0
ARIZONA,2014,13,13,0,0
ARKANSAS,2014,13,13,0,0
CALIFORNIA,2014,13,13,0,0
COLORADO,2014,13,13,0,0
CONNECTICUT,2014,13,13,0,0
DELAWARE,2014,13,13,0,0
FLORIDA,2014,13,13,1,2
GEORGIA,2014,13,13,5,5
HAWAII,2014,13,13,0,0
IDAHO,2014,13,13,0,0
ILLINOIS,2014,13,13,0,0
INDIANA,2014,13,13,0,0
IOWA,2014,13,13,0,0
KANSAS,2014,13,13,0,0
KENTUCKY,2014,13,13,0,0
LOUISIANA,2014,13,13,0,0
MAINE,2014,13,13,0,0
MARYLAND,2014,13,13,0,1
MASSACHUSETTS,2014,13,13,0,0
MICHIGAN,2014,13,13,0,0
MINNESOTA,2014,13,13,0,0
MISSISSIPPI,2014,13,13,0,0
MISSOURI,2014,13,13,0,0
MONTANA,2014,13,13,0,0
NEBRASKA,2014,13,13,0,0
NEVADA,2014,13,13,0,0
NEW HAMPSHIRE,2014,13,13,0,0
NEW JERSEY,2014,13,13,0,0
NEW MEXICO,2014,13,13,0,0
NEW YORK,2014,13,13,0,1
NORTH CAROLINA,2014,13,13,0,0
NORTH DAKOTA,2014,13,13,0,0
OHIO,2014,13,13,0,0
OKLAHOMA,2014,13,13,0,0
OREGON,2014,13,13,0,0
PENNSYLVANIA,2014,13,13,0,0
RHODE ISLAND,2014,13,13,0,0
SOUTH CAROLINA,2014,13,13,0,0
SOUTH DAKOTA,2014,13,13,0,0
TENNESSEE,2014,13,13,0,0
TEXAS,2014,13,13,0,0
UTAH,2014,13,13,0,0
VERMONT,2014,13,13,0,0
VIRGINIA,2014,13,13,0,0
WASHINGTON,2014,13,13,0,0
WEST VIRGINIA,2014,13,13,0,0
WISCONSIN,2014,13,13,0,0
WYOMING,2014,13,13,0,0
ALABAMA,2014,14,14,0,0
ALASKA,2014,14,14,0,0
ARIZONA,2014,14,14,0,0
ARKANSAS,2014,14,14,0,0
CALIFORNIA,2014,14,14,0,0
COLORADO,2014,14,14,0,0
CONNECTICUT,2014,14,14,0,0
DELAWARE,2014,14,14,0,0
FLORIDA,2014,14,14,0,2
GEORGIA,2014,14,14,0,5
HAWAII,2014,14,14,0,0
IDAHO,2014,14,14,0,0
ILLINOIS,2014,14,14,0,0
INDIANA,2014,14,14,0,0
IOWA,2014,14,14,0,0
KANSAS,2014,14,14,0,0
KENTUCKY,2014,14,14,0,0
LOUISIANA,2014,14,14,0,0
MAINE,2014,14,14,0,0
MARYLAND,2014,14,14,1,2
MASSACHUSETTS,2014,14,14,0,0
MICHIGAN,2014,14,14,0,0
MINNESOTA,2014,14,14,0,0
MISSISSIPPI,2014,14,14,0,0
MISSOURI,2014,14,14,0,0
MONTANA,2014,14,14,0,0
NEBRASKA,2014,14,14,0,0
NEVADA,2014,14,14,0,0
NEW HAMPSHIRE,2014,14,14,0,0
NEW JERSEY,2014,14,14,0,0
NEW MEXICO,2014,14,14,0,0
NEW YORK,2014,14,14,1,2
NORTH CAROLINA,2014,14,14,0,0
NORTH DAKOTA,2014,14,14,0,0
OHIO,2014,14,14,0,0
OKLAHOMA,2014,14,14,0,0
OREGON,2014,14,14,0,0
PENNSYLVANIA,2014,14,14,0,0
RHODE ISLAND,2014,14,14,0,0
SOUTH CAROLINA,2014,14,14,0,0
SOUTH DAKOTA,2014,14,14,0,0
TENNESSEE,2014,14,14,0,0
TEXAS,2014,14,14,0,0
UTAH,2014,14,14,0,0
VERMONT,2014,14,14,0,0
VIRGINIA,2014,14,14,0,0
WASHINGTON,2014,14,14,0,0
WEST VIRGINIA,2014,14,14,0,0
WISCONSIN,2014,14,14,0,0
WYOMING,2014,14,14,0,0
ALABAMA,2014,15,15,0,0
ALASKA,2014,15,15,0,0
ARIZONA,2014,15,15,0,0
ARKANSAS,2014,15,15,0,0
CALIFORNIA,2014,15,15,0,0
COLORADO,2014,15,15,0,0
CONNECTICUT,2014,15,15,0,0
DELAWARE,2014,15,15,0,0
FLORIDA,2014,15,15,0,2
GEORGIA,2014,15,15,0,5
HAWAII,2014,15,15,0,0
IDAHO,2014,15,15,0,0
ILLINOIS,2014,15,15,0,0
INDIANA,2014,15,15,0,0
IOWA,2014,15,15,0,0
KANSAS,2014,15,15,0,0
KENTUCKY,2014,15,15,0,0
LOUISIANA,2014,15,15,0,0
MAINE,2014,15,15,0,0
MARYLAND,2014,15,15,0,2
MASSACHUSETTS,2014,15,15,0,0
MICHIGAN,2014,15,15,0,0
MINNESOTA,2014,15,15,0,0
MISSISSIPPI,2014,15,15,0,0
MISSOURI,2014,15,15,0,0
MONTANA,2014,15,15,0,0
NEBRASKA,2014,15,15,0,0
NEVADA,2014,15,15,0,0
NEW HAMPSHIRE,2014,15,15,0,0
NEW JERSEY,2014,15,15,0,0
NEW MEXICO,2014,15,15,0,0
NEW YORK,2014,15,15,1,3
NORTH CAROLINA,2014,15,15,0,0
NORTH DAKOTA,2014,15,15,0,0
OHIO,2014,15,15,0,0
OKLAHOMA,2014,15,15,0,0
OREGON,2014,15,15,0,0
PENNSYLVANIA,2014,15,15,0,0
RHODE ISLAND,2014,15,15,0,0
