Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
NORTH CAROLINA,2014,50,50,0,0
NORTH DAKOTA,2014,50,50,0,6
NORTH DAKOTA,2014,50,50,0,6
OHIO,2014,50,50,0,847
OHIO,2014,50,50,0,847
OKLAHOMA,2014,50,50,0,24
OKLAHOMA,2014,50,50,0,24
OREGON,2014,50,50,0,0
OREGON,2014,50,50,0,0
PENNSYLVANIA,2014,50,50,0,0
PENNSYLVANIA,2014,50,50,0,0
RHODE ISLAND,2014,50,50,0,27
RHODE ISLAND,2014,50,50,0,27
SOUTH CAROLINA,2014,50,50,11,218
SOUTH CAROLINA,2014,50,50,0,218
SOUTH DAKOTA,2014,50,50,1,55
SOUTH DAKOTA,2014,50,50,0,55
TENNESSEE,2014,50,50,16,424
TENNESSEE,2014,50,50,1,425
TEXAS,2014,50,50,40,970
TEXAS,2014,50,50,2,972
UTAH,2014,50,50,0,0
UTAH,2014,50,50,0,0
VERMONT,2014,50,50,1,35
VERMONT,2014,50,50,0,35
VIRGINIA,2014,50,50,0,4
VIRGINIA,2014,50,50,0,4
WASHINGTON,2014,50,50,0,0
WASHINGTON,2014,50,50,0,0
WEST VIRGINIA,2014,50,50,0,27
WEST VIRGINIA,2014,50,50,0,27
WISCONSIN,2014,50,50,3,176
WISCONSIN,2014,50,50,0,176
WYOMING,2014,50,50,0,2
WYOMING,2014,50,50,0,2
ALABAMA,2014,51,51,3,78
ALABAMA,2014,51,51,0,78
ALASKA,2014,51,51,0,69
ALASKA,2014,51,51,0,69
ARIZONA,2014,51,51,2,421
ARIZONA,2014,51,51,0,421
ARKANSAS,2014,51,51,3,48
ARKANSAS,2014,51,51,0,48
CALIFORNIA,2014,51,51,0,0
CALIFORNIA,2014,51,51,0,0
COLORADO,2014,51,51,17,212
COLORADO,2014,51,51,0,212
CONNECTICUT,2014,51,51,0,0
CONNECTICUT,2014,51,51,0,0
DELAWARE,2014,51,51,0,16
DELAWARE,2014,51,51,0,16
FLORIDA,2014,51,51,11,863
FLORIDA,2014,51,51,1,864
GEORGIA,2014,51,51,6,246
GEORGIA,2014,51,51,0,246
HAWAII,2014,51,51,0,24
HAWAII,2014,51,51,0,24
IDAHO,2014,51,51,0,2
IDAHO,2014,51,51,0,2
ILLINOIS,2014,51,51,0,0
ILLINOIS,2014,51,51,0,0
INDIANA,2014,51,51,0,0
INDIANA,2014,51,51,0,0
IOWA,2014,51,51,0,0
IOWA,2014,51,51,0,0
KANSAS,2014,51,51,0,21
KANSAS,2014,51,51,0,21
KENTUCKY,2014,51,51,0,111
KENTUCKY,2014,51,51,0,111
LOUISIANA,2014,51,51,4,80
LOUISIANA,2014,51,51,1,81
MAINE,2014,51,51,1,87
MAINE,2014,51,51,0,87
MARYLAND,2014,51,51,7,370
MARYLAND,2014,51,51,3,373
MASSACHUSETTS,2014,51,51,1,3
MASSACHUSETTS,2014,51,51,0,3
MICHIGAN,2014,51,51,2,130
MICHIGAN,2014,51,51,0,130
MINNESOTA,2014,51,51,0,0
MINNESOTA,2014,51,51,0,0
MISSISSIPPI,2014,51,51,3,82
MISSISSIPPI,2014,51,51,0,82
MISSOURI,2014,51,51,0,12
MISSOURI,2014,51,51,0,12
MONTANA,2014,51,51,0,19
MONTANA,2014,51,51,0,19
NEBRASKA,2014,51,51,4,70
NEBRASKA,2014,51,51,0,70
NEVADA,2014,51,51,0,6
NEVADA,2014,51,51,0,6
NEW HAMPSHIRE,2014,51,51,1,12
NEW HAMPSHIRE,2014,51,51,0,12
NEW JERSEY,2014,51,51,0,0
NEW JERSEY,2014,51,51,0,0
NEW MEXICO,2014,51,51,3,81
NEW MEXICO,2014,51,51,0,81
NEW YORK,2014,51,51,11,739
NEW YORK,2014,51,51,0,739
NORTH CAROLINA,2014,51,51,0,0
NORTH CAROLINA,2014,51,51,0,0
NORTH DAKOTA,2014,51,51,0,6
NORTH DAKOTA,2014,51,51,0,6
OHIO,2014,51,51,21,868
OHIO,2014,51,51,1,869
OKLAHOMA,2014,51,51,0,24
OKLAHOMA,2014,51,51,1,25
OREGON,2014,51,51,0,0
OREGON,2014,51,51,0,0
PENNSYLVANIA,2014,51,51,0,0
PENNSYLVANIA,2014,51,51,0,0
RHODE ISLAND,2014,51,51,1,28
RHODE ISLAND,2014,51,51,0,28
SOUTH CAROLINA,2014,51,51,7,225
SOUTH CAROLINA,2014,51,51,0,225
SOUTH DAKOTA,2014,51,51,1,56
SOUTH DAKOTA,2014,51,51,0,56
TENNESSEE,2014,51,51,21,446
TENNESSEE,2014,51,51,0,446
TEXAS,2014,51,51,27,999
TEXAS,2014,51,51,1,1000
UTAH,2014,51,51,0,0
UTAH,2014,51,51,0,0
VERMONT,2014,51,51,0,35
VERMONT,2014,51,51,0,35
VIRGINIA,2014,51,51,0,4
VIRGINIA,2014,51,51,0,4
WASHINGTON,2014,51,51,0,0
WASHINGTON,2014,51,51,0,0
WEST VIRGINIA,2014,51,51,4,31
WEST VIRGINIA,2014,51,51,0,31
WISCONSIN,2014,51,51,0,176
WISCONSIN,2014,51,51,0,176
WYOMING,2014,51,51,0,2
WYOMING,2014,51,51,0,2
ALABAMA,2014,52,52,0,78
ALABAMA,2014,52,52,0,78
ALASKA,2014,52,52,0,69
ALASKA,2014,52,52,0,69
ARIZONA,2014,52,52,8,429
ARIZONA,2014,52,52,0,429
ARKANSAS,2014,52,52,0,48
ARKANSAS,2014,52,52,0,48
CALIFORNIA,2014,52,52,0,0
CALIFORNIA,2014,52,52,0,0
COLORADO,2014,52,52,0,212
COLORADO,2014,52,52,0,212
CONNECTICUT,2014,52,52,0,0
CONNECTICUT,2014,52,52,0,0
DELAWARE,2014,52,52,0,16
DELAWARE,2014,52,52,0,16
FLORIDA,2014,52,52,9,873
FLORIDA,2014,52,52,1,874
GEORGIA,2014,52,52,2,248
GEORGIA,2014,52,52,0,248
HAWAII,2014,52,52,0,24
HAWAII,2014,52,52,0,24
IDAHO,2014,52,52,0,2
IDAHO,2014,52,52,0,2
ILLINOIS,2014,52,52,0,0
ILLINOIS,2014,52,52,0,0
INDIANA,2014,52,52,0,0
INDIANA,2014,52,52,0,0
IOWA,2014,52,52,0,0
IOWA,2014,52,52,0,0
KANSAS,2014,52,52,0,21
KANSAS,2014,52,52,0,21
KENTUCKY,2014,52,52,0,111
KENTUCKY,2014,52,52,0,111
LOUISIANA,2014,52,52,4,85
LOUISIANA,2014,52,52,0,85
MAINE,2014,52,52,1,88
MAINE,2014,52,52,0,88
MARYLAND,2014,52,52,4,377
MARYLAND,2014,52,52,0,377
MASSACHUSETTS,2014,52,52,0,3
MASSACHUSETTS,2014,52,52,0,3
MICHIGAN,2014,52,52,0,130
MICHIGAN,2014,52,52,0,130
MINNESOTA,2014,52,52,0,0
MINNESOTA,2014,52,52,0,0
MISSISSIPPI,2014,52,52,0,82
MISSISSIPPI,2014,52,52,0,82
MISSOURI,2014,52,52,0,12
MISSOURI,2014,52,52,0,12
MONTANA,2014,52,52,0,19
MONTANA,2014,52,52,0,19
NEBRASKA,2014,52,52,5,75
NEBRASKA,2014,52,52,3,78
NEVADA,2014,52,52,0,6
NEVADA,2014,52,52,0,6
NEW HAMPSHIRE,2014,52,52,0,12
NEW HAMPSHIRE,2014,52,52,0,12
NEW JERSEY,2014,52,52,0,0
NEW JERSEY,2014,52,52,0,0
NEW MEXICO,2014,52,52,0,81
NEW MEXICO,2014,52,52,0,81
NEW YORK,2014,52,52,20,759
NEW YORK,2014,52,52,1,760
NORTH CAROLINA,2014,52,52,0,0
NORTH CAROLINA,2014,52,52,0,0
NORTH DAKOTA,2014,52,52,2,8
NORTH DAKOTA,2014,52,52,0,8
OHIO,2014,52,52,16,885
OHIO,2014,52,52,0,885
OKLAHOMA,2014,52,52,0,25
OKLAHOMA,2014,52,52,1,26
OREGON,2014,52,52,0,0
OREGON,2014,52,52,0,0
PENNSYLVANIA,2014,52,52,0,0
PENNSYLVANIA,2014,52,52,0,0
RHODE ISLAND,2014,52,52,1,29
RHODE ISLAND,2014,52,52,0,29
SOUTH CAROLINA,2014,52,52,8,233
SOUTH CAROLINA,2014,52,52,0,233
SOUTH DAKOTA,2014,52,52,0,56
SOUTH DAKOTA,2014,52,52,0,56
TENNESSEE,2014,52,52,7,453
TENNESSEE,2014,52,52,1,454
TEXAS,2014,52,52,0,1000
TEXAS,2014,52,52,0,1000
UTAH,2014,52,52,0,0
UTAH,2014,52,52,0,0
VERMONT,2014,52,52,1,36
VERMONT,2014,52,52,0,36
VIRGINIA,2014,52,52,0,4
VIRGINIA,2014,52,52,0,4
WASHINGTON,2014,52,52,0,0
WASHINGTON,2014,52,52,0,0
WEST VIRGINIA,2014,52,52,0,31
WEST VIRGINIA,2014,52,52,0,31
WISCONSIN,2014,52,52,4,180
WISCONSIN,2014,52,52,0,180
WYOMING,2014,52,52,0,2
WYOMING,2014,52,52,0,2
ALABAMA,2014,53,53,4,82
ALABAMA,2014,53,53,0,82
ALASKA,2014,53,53,2,71
ALASKA,2014,53,53,1,72
ARIZONA,2014,53,53,14,443
ARIZONA,2014,53,53,0,443
ARKANSAS,2014,53,53,4,52
ARKANSAS,2014,53,53,0,52
CALIFORNIA,2014,53,53,0,0
CALIFORNIA,2014,53,53,0,0
COLORADO,2014,53,53,0,212
COLORADO,2014,53,53,0,212
CONNECTICUT,2014,53,53,0,0
CONNECTICUT,2014,53,53,0,0
DELAWARE,2014,53,53,2,18
DELAWARE,2014,53,53,0,18
FLORIDA,2014,53,53,13,887
FLORIDA,2014,53,53,1,888
GEORGIA,2014,53,53,0,248
GEORGIA,2014,53,53,0,248
HAWAII,2014,53,53,0,24
HAWAII,2014,53,53,0,24
IDAHO,2014,53,53,0,2
IDAHO,2014,53,53,0,2
ILLINOIS,2014,53,53,0,0
ILLINOIS,2014,53,53,0,0
INDIANA,2014,53,53,0,0
INDIANA,2014,53,53,0,0
IOWA,2014,53,53,0,0
IOWA,2014,53,53,0,0
KANSAS,2014,53,53,0,21
KANSAS,2014,53,53,0,21
KENTUCKY,2014,53,53,0,111
KENTUCKY,2014,53,53,0,111
LOUISIANA,2014,53,53,9,94
LOUISIANA,2014,53,53,0,94
MAINE,2014,53,53,5,93
MAINE,2014,53,53,0,93
MARYLAND,2014,53,53,9,386
MARYLAND,2014,53,53,2,388
MASSACHUSETTS,2014,53,53,10,13
MASSACHUSETTS,2014,53,53,0,13
MICHIGAN,2014,53,53,3,133
MICHIGAN,2014,53,53,0,133
MINNESOTA,2014,53,53,0,0
MINNESOTA,2014,53,53,0,0
MISSISSIPPI,2014,53,53,1,83
MISSISSIPPI,2014,53,53,0,83
MISSOURI,2014,53,53,0,12
MISSOURI,2014,53,53,0,12
MONTANA,2014,53,53,1,20
MONTANA,2014,53,53,0,20
NEBRASKA,2014,53,53,6,84
NEBRASKA,2014,53,53,0,84
NEVADA,2014,53,53,0,6
NEVADA,2014,53,53,0,6
NEW HAMPSHIRE,2014,53,53,1,13
NEW HAMPSHIRE,2014,53,53,0,13
NEW JERSEY,2014,53,53,0,0
NEW JERSEY,2014,53,53,0,0
NEW MEXICO,2014,53,53,11,92
NEW MEXICO,2014,53,53,1,93
NEW YORK,2014,53,53,0,760
NEW YORK,2014,53,53,0,760
NORTH CAROLINA,2014,53,53,0,0
NORTH CAROLINA,2014,53,53,0,0
NORTH DAKOTA,2014,53,53,0,8
NORTH DAKOTA,2014,53,53,0,8
OHIO,2014,53,53,42,927
OHIO,2014,53,53,2,929
OKLAHOMA,2014,53,53,0,26
OKLAHOMA,2014,53,53,1,27
OREGON,2014,53,53,0,0
OREGON,2014,53,53,0,0
PENNSYLVANIA,2014,53,53,0,0
PENNSYLVANIA,2014,53,53,0,0
RHODE ISLAND,2014,53,53,0,29
RHODE ISLAND,2014,53,53,0,29
SOUTH CAROLINA,2014,53,53,3,236
SOUTH CAROLINA,2014,53,53,0,236
SOUTH DAKOTA,2014,53,53,2,58
SOUTH DAKOTA,2014,53,53,0,58
TENNESSEE,2014,53,53,14,468
TENNESSEE,2014,53,53,0,468
TEXAS,2014,53,53,22,1022
TEXAS,2014,53,53,2,1024
UTAH,2014,53,53,0,0
UTAH,2014,53,53,0,0
VERMONT,2014,53,53,2,38
VERMONT,2014,53,53,0,38
VIRGINIA,2014,53,53,0,4
VIRGINIA,2014,53,53,0,4
WASHINGTON,2014,53,53,0,0
WASHINGTON,2014,53,53,0,0
WEST VIRGINIA,2014,53,53,0,31
WEST VIRGINIA,2014,53,53,0,31
WISCONSIN,2014,53,53,8,188
WISCONSIN,2014,53,53,0,188
WYOMING,2014,53,53,0,2
WYOMING,2014,53,53,0,2
ALABAMA,2015,1,54,2,84
ALABAMA,2015,1,54,0,84
ALASKA,2015,1,54,0,72
ALASKA,2015,1,54,0,72
ARIZONA,2015,1,54,26,469
ARIZONA,2015,1,54,2,471
ARKANSAS,2015,1,54,1,53
ARKANSAS,2015,1,54,0,53
CALIFORNIA,2015,1,54,0,0
CALIFORNIA,2015,1,54,0,0
COLORADO,2015,1,54,0,212
COLORADO,2015,1,54,0,212
CONNECTICUT,2015,1,54,0,0
CONNECTICUT,2015,1,54,0,0
DELAWARE,2015,1,54,0,18
DELAWARE,2015,1,54,0,18
FLORIDA,2015,1,54,17,905
FLORIDA,2015,1,54,3,908
GEORGIA,2015,1,54,16,264
GEORGIA,2015,1,54,1,265
HAWAII,2015,1,54,3,27
HAWAII,2015,1,54,0,27
IDAHO,2015,1,54,0,2
IDAHO,2015,1,54,0,2
ILLINOIS,2015,1,54,0,0
ILLINOIS,2015,1,54,0,0
INDIANA,2015,1,54,0,0
INDIANA,2015,1,54,0,0
IOWA,2015,1,54,0,0
IOWA,2015,1,54,0,0
KANSAS,2015,1,54,0,21
KANSAS,2015,1,54,0,21
KENTUCKY,2015,1,54,1,112
KENTUCKY,2015,1,54,0,112
LOUISIANA,2015,1,54,15,109
LOUISIANA,2015,1,54,2,111
MAINE,2015,1,54,4,97
MAINE,2015,1,54,0,97
MARYLAND,2015,1,54,17,405
MARYLAND,2015,1,54,0,405
MASSACHUSETTS,2015,1,54,0,13
MASSACHUSETTS,2015,1,54,0,13
MICHIGAN,2015,1,54,11,144
MICHIGAN,2015,1,54,0,144
MINNESOTA,2015,1,54,0,0
MINNESOTA,2015,1,54,0,0
MISSISSIPPI,2015,1,54,0,83
MISSISSIPPI,2015,1,54,0,83
MISSOURI,2015,1,54,0,12
MISSOURI,2015,1,54,0,12
MONTANA,2015,1,54,1,21
MONTANA,2015,1,54,0,21
NEBRASKA,2015,1,54,3,87
NEBRASKA,2015,1,54,0,87
NEVADA,2015,1,54,2,8
NEVADA,2015,1,54,0,8
NEW HAMPSHIRE,2015,1,54,0,13
NEW HAMPSHIRE,2015,1,54,0,13
NEW JERSEY,2015,1,54,0,0
NEW JERSEY,2015,1,54,0,0
NEW MEXICO,2015,1,54,1,94
NEW MEXICO,2015,1,54,0,94
NEW YORK,2015,1,54,25,785
NEW YORK,2015,1,54,1,786
NORTH CAROLINA,2015,1,54,0,0
NORTH CAROLINA,2015,1,54,0,0
NORTH DAKOTA,2015,1,54,0,8
NORTH DAKOTA,2015,1,54,0,8
OHIO,2015,1,54,54,983
OHIO,2015,1,54,2,985
OKLAHOMA,2015,1,54,0,27
OKLAHOMA,2015,1,54,0,27
OREGON,2015,1,54,0,0
OREGON,2015,1,54,0,0
PENNSYLVANIA,2015,1,54,0,0
PENNSYLVANIA,2015,1,54,0,0
RHODE ISLAND,2015,1,54,0,29
RHODE ISLAND,2015,1,54,0,29
SOUTH CAROLINA,2015,1,54,0,236
SOUTH CAROLINA,2015,1,54,0,236
SOUTH DAKOTA,2015,1,54,3,61
SOUTH DAKOTA,2015,1,54,0,61
TENNESSEE,2015,1,54,37,505
TENNESSEE,2015,1,54,1,506
TEXAS,2015,1,54,10,1034
TEXAS,2015,1,54,0,1034
UTAH,2015,1,54,0,0
UTAH,2015,1,54,0,0
VERMONT,2015,1,54,0,38
VERMONT,2015,1,54,0,38
VIRGINIA,2015,1,54,0,4
VIRGINIA,2015,1,54,0,4
WASHINGTON,2015,1,54,0,0
WASHINGTON,2015,1,54,0,0
WEST VIRGINIA,2015,1,54,1,32
WEST VIRGINIA,2015,1,54,0,32
WISCONSIN,2015,1,54,9,197
WISCONSIN,2015,1,54,0,197
WYOMING,2015,1,54,0,2
WYOMING,2015,1,54,0,2
ALABAMA,2015,2,55,3,87
ALABAMA,2015,2,55,0,87
ALASKA,2015,2,55,2,74
ALASKA,2015,2,55,0,74
ARIZONA,2015,2,55,6,477
ARIZONA,2015,2,55,0,477
ARKANSAS,2015,2,55,2,55
ARKANSAS,2015,2,55,0,55
CALIFORNIA,2015,2,55,0,0
CALIFORNIA,2015,2,55,0,0
COLORADO,2015,2,55,0,212
COLORADO,2015,2,55,0,212
CONNECTICUT,2015,2,55,0,0
CONNECTICUT,2015,2,55,0,0
DELAWARE,2015,2,55,2,20
DELAWARE,2015,2,55,0,20
FLORIDA,2015,2,55,12,920
FLORIDA,2015,2,55,1,921
GEORGIA,2015,2,55,6,271
GEORGIA,2015,2,55,1,272
HAWAII,2015,2,55,1,28
HAWAII,2015,2,55,0,28
IDAHO,2015,2,55,0,2
IDAHO,2015,2,55,0,2
ILLINOIS,2015,2,55,0,0
ILLINOIS,2015,2,55,0,0
INDIANA,2015,2,55,0,0
INDIANA,2015,2,55,0,0
IOWA,2015,2,55,0,0
IOWA,2015,2,55,0,0
KANSAS,2015,2,55,0,21
KANSAS,2015,2,55,0,21
KENTUCKY,2015,2,55,2,114
KENTUCKY,2015,2,55,0,114
LOUISIANA,2015,2,55,1,112
LOUISIANA,2015,2,55,0,112
MAINE,2015,2,55,1,98
MAINE,2015,2,55,0,98
MARYLAND,2015,2,55,21,426
MARYLAND,2015,2,55,1,427
MASSACHUSETTS,2015,2,55,0,13
MASSACHUSETTS,2015,2,55,0,13
MICHIGAN,2015,2,55,7,151
MICHIGAN,2015,2,55,0,151
MINNESOTA,2015,2,55,0,0
MINNESOTA,2015,2,55,0,0
MISSISSIPPI,2015,2,55,0,83
MISSISSIPPI,2015,2,55,0,83
MISSOURI,2015,2,55,0,12
MISSOURI,2015,2,55,0,12
MONTANA,2015,2,55,0,21
MONTANA,2015,2,55,0,21
NEBRASKA,2015,2,55,3,90
NEBRASKA,2015,2,55,0,90
NEVADA,2015,2,55,0,8
NEVADA,2015,2,55,0,8
NEW HAMPSHIRE,2015,2,55,0,13
NEW HAMPSHIRE,2015,2,55,0,13
NEW JERSEY,2015,2,55,0,0
NEW JERSEY,2015,2,55,0,0
NEW MEXICO,2015,2,55,0,94
NEW MEXICO,2015,2,55,0,94
NEW YORK,2015,2,55,22,808
NEW YORK,2015,2,55,1,809
NORTH CAROLINA,2015,2,55,0,0
NORTH CAROLINA,2015,2,55,0,0
NORTH DAKOTA,2015,2,55,2,10
NORTH DAKOTA,2015,2,55,0,10
OHIO,2015,2,55,33,1018
OHIO,2015,2,55,1,1019
OKLAHOMA,2015,2,55,0,27
OKLAHOMA,2015,2,55,1,28
OREGON,2015,2,55,0,0
OREGON,2015,2,55,0,0
PENNSYLVANIA,2015,2,55,0,0
PENNSYLVANIA,2015,2,55,0,0
RHODE ISLAND,2015,2,55,0,29
RHODE ISLAND,2015,2,55,0,29
SOUTH CAROLINA,2015,2,55,0,236
SOUTH CAROLINA,2015,2,55,0,236
SOUTH DAKOTA,2015,2,55,0,61
SOUTH DAKOTA,2015,2,55,0,61
TENNESSEE,2015,2,55,26,532
TENNESSEE,2015,2,55,1,533
TEXAS,2015,2,55,25,1059
TEXAS,2015,2,55,2,1061
UTAH,2015,2,55,0,0
UTAH,2015,2,55,0,0
VERMONT,2015,2,55,2,40
VERMONT,2015,2,55,0,40
VIRGINIA,2015,2,55,0,4
VIRGINIA,2015,2,55,0,4
WASHINGTON,2015,2,55,0,0
WASHINGTON,2015,2,55,0,0
WEST VIRGINIA,2015,2,55,4,36
WEST VIRGINIA,2015,2,55,1,37
WISCONSIN,2015,2,55,1,198
WISCONSIN,2015,2,55,1,199
WYOMING,2015,2,55,0,2
WYOMING,2015,2,55,0,2
ALABAMA,2015,3,56,0,87
ALABAMA,2015,3,56,0,87
ALASKA,2015,3,56,2,76
ALASKA,2015,3,56,0,76
ARIZONA,2015,3,56,14,491
ARIZONA,2015,3,56,0,491
ARKANSAS,2015,3,56,1,56
ARKANSAS,2015,3,56,0,56
CALIFORNIA,2015,3,56,0,0
CALIFORNIA,2015,3,56,0,0
COLORADO,2015,3,56,0,212
COLORADO,2015,3,56,0,212
CONNECTICUT,2015,3,56,0,0
CONNECTICUT,2015,3,56,0,0
DELAWARE,2015,3,56,0,20
DELAWARE,2015,3,56,0,20
FLORIDA,2015,3,56,8,929
FLORIDA,2015,3,56,2,931
GEORGIA,2015,3,56,0,272
GEORGIA,2015,3,56,0,272
HAWAII,2015,3,56,0,28
HAWAII,2015,3,56,0,28
IDAHO,2015,3,56,0,2
IDAHO,2015,3,56,0,2
ILLINOIS,2015,3,56,0,0
ILLINOIS,2015,3,56,0,0
INDIANA,2015,3,56,0,0
INDIANA,2015,3,56,0,0
IOWA,2015,3,56,0,0
IOWA,2015,3,56,0,0
KANSAS,2015,3,56,0,21
KANSAS,2015,3,56,0,21
KENTUCKY,2015,3,56,0,114
KENTUCKY,2015,3,56,0,114
LOUISIANA,2015,3,56,13,125
LOUISIANA,2015,3,56,1,126
MAINE,2015,3,56,5,103
MAINE,2015,3,56,0,103
MARYLAND,2015,3,56,9,436
MARYLAND,2015,3,56,0,436
MASSACHUSETTS,2015,3,56,0,13
MASSACHUSETTS,2015,3,56,0,13
MICHIGAN,2015,3,56,4,155
MICHIGAN,2015,3,56,0,155
MINNESOTA,2015,3,56,0,0
MINNESOTA,2015,3,56,0,0
MISSISSIPPI,2015,3,56,0,83
MISSISSIPPI,2015,3,56,0,83
MISSOURI,2015,3,56,0,12
MISSOURI,2015,3,56,1,13
MONTANA,2015,3,56,0,21
MONTANA,2015,3,56,0,21
NEBRASKA,2015,3,56,5,95
NEBRASKA,2015,3,56,0,95
NEVADA,2015,3,56,0,8
NEVADA,2015,3,56,0,8
NEW HAMPSHIRE,2015,3,56,0,13
NEW HAMPSHIRE,2015,3,56,0,13
NEW JERSEY,2015,3,56,0,0
NEW JERSEY,2015,3,56,0,0
NEW MEXICO,2015,3,56,6,100
NEW MEXICO,2015,3,56,1,101
NEW YORK,2015,3,56,15,824
NEW YORK,2015,3,56,0,824
NORTH CAROLINA,2015,3,56,0,0
NORTH CAROLINA,2015,3,56,0,0
NORTH DAKOTA,2015,3,56,1,11
NORTH DAKOTA,2015,3,56,0,11
OHIO,2015,3,56,19,1038
OHIO,2015,3,56,0,1038
OKLAHOMA,2015,3,56,0,28
OKLAHOMA,2015,3,56,2,30
OREGON,2015,3,56,0,0
OREGON,2015,3,56,0,0
PENNSYLVANIA,2015,3,56,0,0
PENNSYLVANIA,2015,3,56,0,0
RHODE ISLAND,2015,3,56,0,29
RHODE ISLAND,2015,3,56,0,29
SOUTH CAROLINA,2015,3,56,14,250
SOUTH CAROLINA,2015,3,56,0,250
SOUTH DAKOTA,2015,3,56,2,63
SOUTH DAKOTA,2015,3,56,0,63
TENNESSEE,2015,3,56,12,545
TENNESSEE,2015,3,56,4,549
TEXAS,2015,3,56,13,1074
TEXAS,2015,3,56,1,1075
UTAH,2015,3,56,0,0
UTAH,2015,3,56,0,0
VERMONT,2015,3,56,0,40
VERMONT,2015,3,56,0,40
VIRGINIA,2015,3,56,0,4
VIRGINIA,2015,3,56,0,4
WASHINGTON,2015,3,56,0,0
WASHINGTON,2015,3,56,0,0
WEST VIRGINIA,2015,3,56,2,39
WEST VIRGINIA,2015,3,56,0,39
WISCONSIN,2015,3,56,0,199
WISCONSIN,2015,3,56,0,199
WYOMING,2015,3,56,0,2
WYOMING,2015,3,56,0,2
ALABAMA,2015,4,57,6,93
ALABAMA,2015,4,57,0,93
ALASKA,2015,4,57,4,80
ALASKA,2015,4,57,0,80
ARIZONA,2015,4,57,4,495
ARIZONA,2015,4,57,1,496
ARKANSAS,2015,4,57,2,58
ARKANSAS,2015,4,57,0,58
CALIFORNIA,2015,4,57,0,0
CALIFORNIA,2015,4,57,0,0
COLORADO,2015,4,57,0,212
COLORADO,2015,4,57,0,212
CONNECTICUT,2015,4,57,0,0
CONNECTICUT,2015,4,57,0,0
DELAWARE,2015,4,57,0,20
DELAWARE,2015,4,57,0,20
FLORIDA,2015,4,57,11,942
FLORIDA,2015,4,57,2,944
GEORGIA,2015,4,57,5,277
GEORGIA,2015,4,57,0,277
HAWAII,2015,4,57,0,28
HAWAII,2015,4,57,0,28
IDAHO,2015,4,57,0,2
IDAHO,2015,4,57,0,2
ILLINOIS,2015,4,57,0,0
ILLINOIS,2015,4,57,0,0
INDIANA,2015,4,57,0,0
INDIANA,2015,4,57,0,0
IOWA,2015,4,57,0,0
IOWA,2015,4,57,0,0
KANSAS,2015,4,57,1,22
KANSAS,2015,4,57,0,22
KENTUCKY,2015,4,57,0,114
KENTUCKY,2015,4,57,0,114
LOUISIANA,2015,4,57,16,142
LOUISIANA,2015,4,57,2,144
MAINE,2015,4,57,2,105
MAINE,2015,4,57,0,105
MARYLAND,2015,4,57,5,441
MARYLAND,2015,4,57,0,441
MASSACHUSETTS,2015,4,57,0,13
MASSACHUSETTS,2015,4,57,0,13
MICHIGAN,2015,4,57,3,158
MICHIGAN,2015,4,57,1,159
MINNESOTA,2015,4,57,0,0
MINNESOTA,2015,4,57,0,0
MISSISSIPPI,2015,4,57,4,87
MISSISSIPPI,2015,4,57,1,88
MISSOURI,2015,4,57,0,13
MISSOURI,2015,4,57,0,13
MONTANA,2015,4,57,0,21
MONTANA,2015,4,57,0,21
NEBRASKA,2015,4,57,2,97
NEBRASKA,2015,4,57,1,98
NEVADA,2015,4,57,0,8
NEVADA,2015,4,57,0,8
NEW HAMPSHIRE,2015,4,57,0,13
NEW HAMPSHIRE,2015,4,57,0,13
NEW JERSEY,2015,4,57,0,0
NEW JERSEY,2015,4,57,0,0
NEW MEXICO,2015,4,57,0,101
NEW MEXICO,2015,4,57,0,101
NEW YORK,2015,4,57,10,834
NEW YORK,2015,4,57,0,834
NORTH CAROLINA,2015,4,57,0,0
NORTH CAROLINA,2015,4,57,0,0
NORTH DAKOTA,2015,4,57,1,12
NORTH DAKOTA,2015,4,57,0,12
OHIO,2015,4,57,23,1061
OHIO,2015,4,57,0,1061
OKLAHOMA,2015,4,57,0,30
OKLAHOMA,2015,4,57,1,31
OREGON,2015,4,57,0,0
OREGON,2015,4,57,0,0
PENNSYLVANIA,2015,4,57,0,0
PENNSYLVANIA,2015,4,57,0,0
RHODE ISLAND,2015,4,57,0,29
RHODE ISLAND,2015,4,57,0,29
SOUTH CAROLINA,2015,4,57,7,257
SOUTH CAROLINA,2015,4,57,1,258
SOUTH DAKOTA,2015,4,57,1,64
SOUTH DAKOTA,2015,4,57,0,64
TENNESSEE,2015,4,57,24,573
TENNESSEE,2015,4,57,0,573
TEXAS,2015,4,57,44,1119
TEXAS,2015,4,57,4,1123
UTAH,2015,4,57,0,0
UTAH,2015,4,57,0,0
VERMONT,2015,4,57,1,41
VERMONT,2015,4,57,0,41
VIRGINIA,2015,4,57,0,4
VIRGINIA,2015,4,57,0,4
WASHINGTON,2015,4,57,0,0
WASHINGTON,2015,4,57,0,0
WEST VIRGINIA,2015,4,57,0,39
WEST VIRGINIA,2015,4,57,0,39
WISCONSIN,2015,4,57,5,204
WISCONSIN,2015,4,57,1,205
WYOMING,2015,4,57,0,2
WYOMING,2015,4,57,0,2
ALABAMA,2015,5,58,5,98
ALABAMA,2015,5,58,0,98
ALASKA,2015,5,58,1,81
ALASKA,2015,5,58,0,81
