Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
KANSAS,2014,5,5,0,0
KENTUCKY,2014,5,5,0,3
LOUISIANA,2014,5,5,0,1
MAINE,2014,5,5,0,0
MARYLAND,2014,5,5,5,11
MASSACHUSETTS,2014,5,5,1,5
MICHIGAN,2014,5,5,0,2
MINNESOTA,2014,5,5,0,0
MISSISSIPPI,2014,5,5,0,0
MISSOURI,2014,5,5,2,10
MONTANA,2014,5,5,0,1
NEBRASKA,2014,5,5,0,1
NEVADA,2014,5,5,0,0
NEW HAMPSHIRE,2014,5,5,0,0
NEW JERSEY,2014,5,5,0,0
NEW MEXICO,2014,5,5,0,0
NEW YORK,2014,5,5,2,15
NORTH CAROLINA,2014,5,5,14,139
NORTH DAKOTA,2014,5,5,0,0
OHIO,2014,5,5,7,55
OKLAHOMA,2014,5,5,0,3
OREGON,2014,5,5,0,3
PENNSYLVANIA,2014,5,5,0,4
RHODE ISLAND,2014,5,5,0,0
SOUTH CAROLINA,2014,5,5,2,6
SOUTH DAKOTA,2014,5,5,3,13
TENNESSEE,2014,5,5,13,78
TEXAS,2014,5,5,13,41
UTAH,2014,5,5,0,1
VERMONT,2014,5,5,0,0
VIRGINIA,2014,5,5,1,6
WASHINGTON,2014,5,5,0,0
WEST VIRGINIA,2014,5,5,0,0
WISCONSIN,2014,5,5,0,0
WYOMING,2014,5,5,0,0
ALABAMA,2014,6,6,1,7
ALASKA,2014,6,6,0,1
ARIZONA,2014,6,6,0,4
ARKANSAS,2014,6,6,2,21
CALIFORNIA,2014,6,6,5,46
COLORADO,2014,6,6,0,0
CONNECTICUT,2014,6,6,0,0
DELAWARE,2014,6,6,0,0
FLORIDA,2014,6,6,25,126
GEORGIA,2014,6,6,7,50
HAWAII,2014,6,6,0,0
IDAHO,2014,6,6,0,2
ILLINOIS,2014,6,6,0,0
INDIANA,2014,6,6,0,0
IOWA,2014,6,6,0,7
KANSAS,2014,6,6,0,0
KENTUCKY,2014,6,6,2,5
LOUISIANA,2014,6,6,0,1
MAINE,2014,6,6,0,0
MARYLAND,2014,6,6,6,17
MASSACHUSETTS,2014,6,6,0,5
MICHIGAN,2014,6,6,0,2
MINNESOTA,2014,6,6,0,0
MISSISSIPPI,2014,6,6,0,0
MISSOURI,2014,6,6,1,11
MONTANA,2014,6,6,0,1
NEBRASKA,2014,6,6,0,1
NEVADA,2014,6,6,0,0
NEW HAMPSHIRE,2014,6,6,0,0
NEW JERSEY,2014,6,6,0,0
NEW MEXICO,2014,6,6,0,0
NEW YORK,2014,6,6,4,19
NORTH CAROLINA,2014,6,6,1,140
NORTH DAKOTA,2014,6,6,0,0
OHIO,2014,6,6,5,60
OKLAHOMA,2014,6,6,2,5
OREGON,2014,6,6,0,3
PENNSYLVANIA,2014,6,6,1,5
RHODE ISLAND,2014,6,6,0,0
SOUTH CAROLINA,2014,6,6,1,7
SOUTH DAKOTA,2014,6,6,1,14
TENNESSEE,2014,6,6,15,93
TEXAS,2014,6,6,15,56
UTAH,2014,6,6,0,1
VERMONT,2014,6,6,0,0
VIRGINIA,2014,6,6,1,7
WASHINGTON,2014,6,6,8,8
WEST VIRGINIA,2014,6,6,0,0
WISCONSIN,2014,6,6,0,0
WYOMING,2014,6,6,0,0
ALABAMA,2014,7,7,3,10
ALASKA,2014,7,7,0,1
ARIZONA,2014,7,7,0,4
ARKANSAS,2014,7,7,4,25
CALIFORNIA,2014,7,7,13,59
COLORADO,2014,7,7,0,0
CONNECTICUT,2014,7,7,0,0
DELAWARE,2014,7,7,0,0
FLORIDA,2014,7,7,34,160
GEORGIA,2014,7,7,3,53
HAWAII,2014,7,7,0,0
IDAHO,2014,7,7,0,2
ILLINOIS,2014,7,7,0,0
INDIANA,2014,7,7,0,0
IOWA,2014,7,7,0,7
KANSAS,2014,7,7,0,0
KENTUCKY,2014,7,7,1,6
LOUISIANA,2014,7,7,0,1
MAINE,2014,7,7,1,1
MARYLAND,2014,7,7,2,19
MASSACHUSETTS,2014,7,7,0,5
MICHIGAN,2014,7,7,0,2
MINNESOTA,2014,7,7,0,0
MISSISSIPPI,2014,7,7,0,0
MISSOURI,2014,7,7,0,11
MONTANA,2014,7,7,0,1
NEBRASKA,2014,7,7,1,2
NEVADA,2014,7,7,0,0
NEW HAMPSHIRE,2014,7,7,0,0
NEW JERSEY,2014,7,7,0,0
NEW MEXICO,2014,7,7,0,0
NEW YORK,2014,7,7,6,25
NORTH CAROLINA,2014,7,7,6,146
NORTH DAKOTA,2014,7,7,0,0
OHIO,2014,7,7,3,63
OKLAHOMA,2014,7,7,3,8
OREGON,2014,7,7,0,3
PENNSYLVANIA,2014,7,7,1,6
RHODE ISLAND,2014,7,7,0,0
SOUTH CAROLINA,2014,7,7,0,7
SOUTH DAKOTA,2014,7,7,1,15
TENNESSEE,2014,7,7,4,97
TEXAS,2014,7,7,8,64
UTAH,2014,7,7,0,1
VERMONT,2014,7,7,0,0
VIRGINIA,2014,7,7,0,7
WASHINGTON,2014,7,7,0,8
WEST VIRGINIA,2014,7,7,0,0
WISCONSIN,2014,7,7,0,0
WYOMING,2014,7,7,0,0
ALABAMA,2014,8,8,0,10
ALASKA,2014,8,8,0,1
ARIZONA,2014,8,8,2,6
ARKANSAS,2014,8,8,0,25
CALIFORNIA,2014,8,8,0,59
COLORADO,2014,8,8,0,0
CONNECTICUT,2014,8,8,0,0
DELAWARE,2014,8,8,0,0
FLORIDA,2014,8,8,35,195
GEORGIA,2014,8,8,5,58
HAWAII,2014,8,8,0,0
IDAHO,2014,8,8,0,2
ILLINOIS,2014,8,8,0,0
INDIANA,2014,8,8,0,0
IOWA,2014,8,8,2,9
KANSAS,2014,8,8,0,0
KENTUCKY,2014,8,8,0,6
LOUISIANA,2014,8,8,0,1
MAINE,2014,8,8,0,1
MARYLAND,2014,8,8,3,22
MASSACHUSETTS,2014,8,8,0,5
MICHIGAN,2014,8,8,0,2
MINNESOTA,2014,8,8,0,0
MISSISSIPPI,2014,8,8,0,0
MISSOURI,2014,8,8,0,11
MONTANA,2014,8,8,0,1
NEBRASKA,2014,8,8,1,3
NEVADA,2014,8,8,0,0
NEW HAMPSHIRE,2014,8,8,0,0
NEW JERSEY,2014,8,8,0,0
NEW MEXICO,2014,8,8,0,0
NEW YORK,2014,8,8,8,33
NORTH CAROLINA,2014,8,8,3,149
NORTH DAKOTA,2014,8,8,1,1
OHIO,2014,8,8,2,65
OKLAHOMA,2014,8,8,0,8
OREGON,2014,8,8,0,3
PENNSYLVANIA,2014,8,8,0,6
RHODE ISLAND,2014,8,8,0,0
SOUTH CAROLINA,2014,8,8,1,8
SOUTH DAKOTA,2014,8,8,0,15
TENNESSEE,2014,8,8,4,101
TEXAS,2014,8,8,21,85
UTAH,2014,8,8,0,1
VERMONT,2014,8,8,0,0
VIRGINIA,2014,8,8,1,8
WASHINGTON,2014,8,8,4,12
WEST VIRGINIA,2014,8,8,0,0
WISCONSIN,2014,8,8,0,0
WYOMING,2014,8,8,0,0
ALABAMA,2014,9,9,2,12
ALASKA,2014,9,9,0,1
ARIZONA,2014,9,9,0,6
ARKANSAS,2014,9,9,11,36
CALIFORNIA,2014,9,9,3,62
COLORADO,2014,9,9,0,0
CONNECTICUT,2014,9,9,0,0
DELAWARE,2014,9,9,0,0
FLORIDA,2014,9,9,44,239
GEORGIA,2014,9,9,11,69
HAWAII,2014,9,9,0,0
IDAHO,2014,9,9,0,2
ILLINOIS,2014,9,9,0,0
INDIANA,2014,9,9,0,0
IOWA,2014,9,9,1,10
KANSAS,2014,9,9,0,0
KENTUCKY,2014,9,9,0,6
LOUISIANA,2014,9,9,1,2
MAINE,2014,9,9,0,1
MARYLAND,2014,9,9,1,23
MASSACHUSETTS,2014,9,9,0,5
MICHIGAN,2014,9,9,0,2
MINNESOTA,2014,9,9,0,0
MISSISSIPPI,2014,9,9,0,0
MISSOURI,2014,9,9,1,12
MONTANA,2014,9,9,0,1
NEBRASKA,2014,9,9,0,3
NEVADA,2014,9,9,0,0
NEW HAMPSHIRE,2014,9,9,0,0
NEW JERSEY,2014,9,9,0,0
NEW MEXICO,2014,9,9,0,0
NEW YORK,2014,9,9,4,37
NORTH CAROLINA,2014,9,9,4,153
NORTH DAKOTA,2014,9,9,0,1
OHIO,2014,9,9,10,75
OKLAHOMA,2014,9,9,1,9
OREGON,2014,9,9,0,3
PENNSYLVANIA,2014,9,9,0,6
RHODE ISLAND,2014,9,9,1,1
SOUTH CAROLINA,2014,9,9,0,8
SOUTH DAKOTA,2014,9,9,0,15
TENNESSEE,2014,9,9,14,115
TEXAS,2014,9,9,11,96
UTAH,2014,9,9,0,1
VERMONT,2014,9,9,0,0
VIRGINIA,2014,9,9,2,10
WASHINGTON,2014,9,9,1,13
WEST VIRGINIA,2014,9,9,0,0
WISCONSIN,2014,9,9,0,0
WYOMING,2014,9,9,0,0
ALABAMA,2014,10,10,1,13
ALASKA,2014,10,10,1,2
ARIZONA,2014,10,10,1,7
ARKANSAS,2014,10,10,7,43
CALIFORNIA,2014,10,10,12,74
COLORADO,2014,10,10,0,0
CONNECTICUT,2014,10,10,0,0
DELAWARE,2014,10,10,0,0
FLORIDA,2014,10,10,53,292
GEORGIA,2014,10,10,6,75
HAWAII,2014,10,10,0,0
IDAHO,2014,10,10,0,2
ILLINOIS,2014,10,10,0,0
INDIANA,2014,10,10,0,0
IOWA,2014,10,10,0,10
KANSAS,2014,10,10,0,0
KENTUCKY,2014,10,10,0,6
LOUISIANA,2014,10,10,1,3
MAINE,2014,10,10,0,1
MARYLAND,2014,10,10,2,25
MASSACHUSETTS,2014,10,10,0,5
MICHIGAN,2014,10,10,0,2
MINNESOTA,2014,10,10,0,0
MISSISSIPPI,2014,10,10,0,0
MISSOURI,2014,10,10,1,13
MONTANA,2014,10,10,0,1
NEBRASKA,2014,10,10,0,3
NEVADA,2014,10,10,0,0
NEW HAMPSHIRE,2014,10,10,0,0
NEW JERSEY,2014,10,10,0,0
NEW MEXICO,2014,10,10,0,0
NEW YORK,2014,10,10,2,39
NORTH CAROLINA,2014,10,10,6,159
NORTH DAKOTA,2014,10,10,0,1
OHIO,2014,10,10,10,85
OKLAHOMA,2014,10,10,0,9
OREGON,2014,10,10,0,3
PENNSYLVANIA,2014,10,10,1,7
RHODE ISLAND,2014,10,10,0,1
SOUTH CAROLINA,2014,10,10,1,9
SOUTH DAKOTA,2014,10,10,5,20
TENNESSEE,2014,10,10,9,124
TEXAS,2014,10,10,16,112
UTAH,2014,10,10,0,1
VERMONT,2014,10,10,0,0
VIRGINIA,2014,10,10,0,10
WASHINGTON,2014,10,10,0,13
WEST VIRGINIA,2014,10,10,0,0
WISCONSIN,2014,10,10,0,0
WYOMING,2014,10,10,0,0
ALABAMA,2014,11,11,2,15
ALASKA,2014,11,11,0,2
ARIZONA,2014,11,11,4,11
ARKANSAS,2014,11,11,11,54
CALIFORNIA,2014,11,11,5,79
COLORADO,2014,11,11,0,0
CONNECTICUT,2014,11,11,0,0
DELAWARE,2014,11,11,0,0
FLORIDA,2014,11,11,48,340
GEORGIA,2014,11,11,0,75
HAWAII,2014,11,11,0,0
IDAHO,2014,11,11,0,2
ILLINOIS,2014,11,11,0,0
INDIANA,2014,11,11,0,0
IOWA,2014,11,11,2,12
KANSAS,2014,11,11,0,0
KENTUCKY,2014,11,11,0,6
LOUISIANA,2014,11,11,0,3
MAINE,2014,11,11,0,1
MARYLAND,2014,11,11,2,27
MASSACHUSETTS,2014,11,11,0,5
MICHIGAN,2014,11,11,0,2
MINNESOTA,2014,11,11,0,0
MISSISSIPPI,2014,11,11,5,5
MISSOURI,2014,11,11,1,14
MONTANA,2014,11,11,0,1
NEBRASKA,2014,11,11,0,3
NEVADA,2014,11,11,0,0
NEW HAMPSHIRE,2014,11,11,0,0
NEW JERSEY,2014,11,11,0,0
NEW MEXICO,2014,11,11,0,0
NEW YORK,2014,11,11,6,45
NORTH CAROLINA,2014,11,11,17,176
NORTH DAKOTA,2014,11,11,0,1
OHIO,2014,11,11,5,90
OKLAHOMA,2014,11,11,0,9
OREGON,2014,11,11,0,3
PENNSYLVANIA,2014,11,11,0,7
RHODE ISLAND,2014,11,11,0,1
SOUTH CAROLINA,2014,11,11,0,9
SOUTH DAKOTA,2014,11,11,1,21
TENNESSEE,2014,11,11,8,132
TEXAS,2014,11,11,16,128
UTAH,2014,11,11,0,1
VERMONT,2014,11,11,0,0
VIRGINIA,2014,11,11,3,13
WASHINGTON,2014,11,11,10,23
WEST VIRGINIA,2014,11,11,0,0
WISCONSIN,2014,11,11,0,0
WYOMING,2014,11,11,0,0
ALABAMA,2014,12,12,0,15
ALASKA,2014,12,12,0,2
ARIZONA,2014,12,12,3,14
ARKANSAS,2014,12,12,8,62
CALIFORNIA,2014,12,12,2,81
COLORADO,2014,12,12,0,0
CONNECTICUT,2014,12,12,0,0
DELAWARE,2014,12,12,0,0
FLORIDA,2014,12,12,50,390
GEORGIA,2014,12,12,0,75
HAWAII,2014,12,12,0,0
IDAHO,2014,12,12,0,2
ILLINOIS,2014,12,12,0,0
INDIANA,2014,12,12,0,0
IOWA,2014,12,12,0,12
KANSAS,2014,12,12,0,0
KENTUCKY,2014,12,12,0,6
LOUISIANA,2014,12,12,1,4
MAINE,2014,12,12,0,1
MARYLAND,2014,12,12,0,27
MASSACHUSETTS,2014,12,12,0,5
MICHIGAN,2014,12,12,0,2
MINNESOTA,2014,12,12,0,0
MISSISSIPPI,2014,12,12,0,5
MISSOURI,2014,12,12,0,14
MONTANA,2014,12,12,0,1
NEBRASKA,2014,12,12,0,3
NEVADA,2014,12,12,0,0
NEW HAMPSHIRE,2014,12,12,0,0
NEW JERSEY,2014,12,12,0,0
NEW MEXICO,2014,12,12,0,0
NEW YORK,2014,12,12,5,50
NORTH CAROLINA,2014,12,12,5,181
NORTH DAKOTA,2014,12,12,0,1
OHIO,2014,12,12,6,96
OKLAHOMA,2014,12,12,0,9
OREGON,2014,12,12,1,4
PENNSYLVANIA,2014,12,12,1,8
RHODE ISLAND,2014,12,12,0,1
SOUTH CAROLINA,2014,12,12,1,10
SOUTH DAKOTA,2014,12,12,0,21
TENNESSEE,2014,12,12,20,152
TEXAS,2014,12,12,5,133
UTAH,2014,12,12,0,1
VERMONT,2014,12,12,0,0
VIRGINIA,2014,12,12,3,16
WASHINGTON,2014,12,12,1,24
WEST VIRGINIA,2014,12,12,0,0
WISCONSIN,2014,12,12,2,2
WYOMING,2014,12,12,0,0
ALABAMA,2014,13,13,1,16
ALASKA,2014,13,13,0,2
ARIZONA,2014,13,13,2,16
ARKANSAS,2014,13,13,12,74
CALIFORNIA,2014,13,13,0,81
COLORADO,2014,13,13,0,0
CONNECTICUT,2014,13,13,0,0
DELAWARE,2014,13,13,0,0
FLORIDA,2014,13,13,51,441
GEORGIA,2014,13,13,2,77
HAWAII,2014,13,13,0,0
IDAHO,2014,13,13,0,2
ILLINOIS,2014,13,13,0,0
INDIANA,2014,13,13,0,0
IOWA,2014,13,13,0,12
KANSAS,2014,13,13,0,0
KENTUCKY,2014,13,13,1,7
LOUISIANA,2014,13,13,0,4
MAINE,2014,13,13,0,1
MARYLAND,2014,13,13,2,29
MASSACHUSETTS,2014,13,13,3,8
MICHIGAN,2014,13,13,0,2
MINNESOTA,2014,13,13,0,0
MISSISSIPPI,2014,13,13,1,6
MISSOURI,2014,13,13,2,16
MONTANA,2014,13,13,0,1
NEBRASKA,2014,13,13,0,3
NEVADA,2014,13,13,0,0
NEW HAMPSHIRE,2014,13,13,0,0
NEW JERSEY,2014,13,13,0,0
NEW MEXICO,2014,13,13,0,0
NEW YORK,2014,13,13,3,53
NORTH CAROLINA,2014,13,13,5,186
NORTH DAKOTA,2014,13,13,0,1
OHIO,2014,13,13,6,102
OKLAHOMA,2014,13,13,0,9
OREGON,2014,13,13,1,5
PENNSYLVANIA,2014,13,13,0,8
RHODE ISLAND,2014,13,13,0,1
SOUTH CAROLINA,2014,13,13,0,10
SOUTH DAKOTA,2014,13,13,0,21
TENNESSEE,2014,13,13,12,164
TEXAS,2014,13,13,6,139
UTAH,2014,13,13,0,1
VERMONT,2014,13,13,0,0
VIRGINIA,2014,13,13,0,16
WASHINGTON,2014,13,13,7,31
WEST VIRGINIA,2014,13,13,0,0
WISCONSIN,2014,13,13,0,2
WYOMING,2014,13,13,0,0
ALABAMA,2014,14,14,3,19
ALASKA,2014,14,14,0,2
ARIZONA,2014,14,14,1,17
ARKANSAS,2014,14,14,5,79
CALIFORNIA,2014,14,14,4,85
COLORADO,2014,14,14,0,0
CONNECTICUT,2014,14,14,0,0
DELAWARE,2014,14,14,0,0
FLORIDA,2014,14,14,96,537
GEORGIA,2014,14,14,0,77
HAWAII,2014,14,14,0,0
IDAHO,2014,14,14,0,2
ILLINOIS,2014,14,14,0,0
INDIANA,2014,14,14,0,0
IOWA,2014,14,14,2,14
KANSAS,2014,14,14,0,0
KENTUCKY,2014,14,14,0,7
LOUISIANA,2014,14,14,2,6
MAINE,2014,14,14,1,2
MARYLAND,2014,14,14,5,34
MASSACHUSETTS,2014,14,14,0,8
MICHIGAN,2014,14,14,0,2
MINNESOTA,2014,14,14,0,0
MISSISSIPPI,2014,14,14,0,6
MISSOURI,2014,14,14,1,17
MONTANA,2014,14,14,0,1
NEBRASKA,2014,14,14,0,3
NEVADA,2014,14,14,0,0
NEW HAMPSHIRE,2014,14,14,0,0
NEW JERSEY,2014,14,14,0,0
NEW MEXICO,2014,14,14,0,0
NEW YORK,2014,14,14,3,56
NORTH CAROLINA,2014,14,14,4,190
NORTH DAKOTA,2014,14,14,0,1
OHIO,2014,14,14,6,108
OKLAHOMA,2014,14,14,0,9
OREGON,2014,14,14,0,5
PENNSYLVANIA,2014,14,14,0,8
RHODE ISLAND,2014,14,14,0,1
SOUTH CAROLINA,2014,14,14,0,10
SOUTH DAKOTA,2014,14,14,2,23
TENNESSEE,2014,14,14,10,174
TEXAS,2014,14,14,24,163
UTAH,2014,14,14,0,1
VERMONT,2014,14,14,0,0
VIRGINIA,2014,14,14,4,20
WASHINGTON,2014,14,14,2,33
WEST VIRGINIA,2014,14,14,0,0
WISCONSIN,2014,14,14,1,3
WYOMING,2014,14,14,0,0
ALABAMA,2014,15,15,4,23
ALASKA,2014,15,15,0,2
ARIZONA,2014,15,15,3,20
ARKANSAS,2014,15,15,10,89
CALIFORNIA,2014,15,15,7,92
COLORADO,2014,15,15,0,0
CONNECTICUT,2014,15,15,0,0
DELAWARE,2014,15,15,0,0
FLORIDA,2014,15,15,0,537
GEORGIA,2014,15,15,2,79
HAWAII,2014,15,15,0,0
IDAHO,2014,15,15,0,2
ILLINOIS,2014,15,15,0,0
INDIANA,2014,15,15,0,0
IOWA,2014,15,15,0,14
KANSAS,2014,15,15,0,0
KENTUCKY,2014,15,15,0,7
LOUISIANA,2014,15,15,0,6
MAINE,2014,15,15,1,3
MARYLAND,2014,15,15,4,38
MASSACHUSETTS,2014,15,15,0,8
MICHIGAN,2014,15,15,0,2
MINNESOTA,2014,15,15,0,0
MISSISSIPPI,2014,15,15,0,6
MISSOURI,2014,15,15,3,20
MONTANA,2014,15,15,1,2
NEBRASKA,2014,15,15,0,3
NEVADA,2014,15,15,0,0
NEW HAMPSHIRE,2014,15,15,0,0
NEW JERSEY,2014,15,15,0,0
NEW MEXICO,2014,15,15,0,0
NEW YORK,2014,15,15,5,61
NORTH CAROLINA,2014,15,15,7,197
NORTH DAKOTA,2014,15,15,0,1
OHIO,2014,15,15,7,115
OKLAHOMA,2014,15,15,0,9
OREGON,2014,15,15,0,5
PENNSYLVANIA,2014,15,15,0,8
RHODE ISLAND,2014,15,15,0,1
